uid	streams-0-level	tag
10113244	2	bad
10113267	5	good
10113269	2	bad
10113308	5	good
10113374	2	bad
10113375	2	bad
10113399	2	bad
10113424	2	good
10113448	2	good
10113464	2	good
10113476	2	bad
10113482	2	good
10113495	2	good
10113498	2	good
10113514	2	good
10113526	5	good
10113536	2	good
10113549	2	good
10113550	2	good
10113556	2	good
10113566	2	bad
10113568	2	good
10113570	2	good
10113581	2	bad
10113592	2	bad
10113603	2	good
10113609	2	bad
10113613	2	good
10113616	2	bad
10113618	2	good
10113622	2	good
10113632	2	bad
10113647	2	bad
10113677	5	good
10113688	2	bad
10113695	2	good
10113699	2	good
10113702	2	good
10113783	2	good
10113788	5	bad
10113799	2	good
10113803	2	bad
10113820	5	bad
10113830	2	bad
10113836	2	bad
10113842	2	good
10113847	3	bad
10113848	2	good
10113850	5	good
10113856	2	bad
10113861	5	good
10113894	2	good
10113913	2	good
10113925	5	bad
10113955	2	good
10113960	2	good
10114013	5	good
10114023	2	good
10114039	5	bad
10114048	2	good
10114060	2	good
10114101	2	good
10114117	2	good
10114144	2	good
10114145	2	good
10114162	2	bad
10114163	2	good
10114170	2	good
10114198	2	good
10114207	2	bad
10114214	2	good
10114229	2	bad
10114232	2	good
10114234	2	good
10114262	5	bad
10114270	5	good
10114274	2	good
10114296	2	good
10114301	5	bad
10114308	5	bad
10114327	5	bad
10114344	5	bad
10114360	2	bad
10114361	5	good
10114370	5	bad
10114374	2	bad
10114378	2	good
10114383	2	bad
10114384	2	bad
10114387	5	bad
10114392	2	good
10114415	2	good
10114441	2	good
10114466	2	good
10114475	2	good
10114492	2	good
10114497	5	good
10114515	2	bad
10114516	5	good
10114532	2	good
10114533	2	good
10114538	2	bad
10114549	2	bad
10114550	2	good
10114576	3	good
10114603	2	good
10114612	2	good
10114628	2	bad
10114651	2	good
10114656	2	good
10114685	5	good
10114689	2	good
10114731	2	good
10114746	2	good
10114780	2	good
10114789	2	bad
10114797	2	bad
10114843	2	good
10114845	2	good
10114847	2	good
10114852	2	good
10114956	2	good
10114965	2	good
10114980	2	good
10115006	2	good
10115027	2	good
10115029	2	bad
10115037	2	bad
10115039	2	bad
10115042	2	good
10115053	2	bad
10115091	2	bad
10115095	5	bad
10115107	5	good
10115109	5	bad
10115127	2	good
10115132	2	bad
10115144	2	bad
10115158	2	good
10115170	2	good
10115178	2	bad
10115179	5	good
10115215	2	bad
10115226	2	bad
10115227	5	bad
10115284	2	bad
10115296	2	good
10115323	2	bad
10115354	2	good
10115371	2	good
10115376	2	good
10115392	2	good
10115398	2	bad
10115424	2	good
10115435	2	good
10115459	2	good
10115460	2	good
10115497	5	good
10115498	2	bad
10115522	2	bad
10115526	2	bad
10115528	2	good
10115547	2	good
10115559	2	bad
10115570	2	good
10115572	2	good
10115584	2	good
10115598	5	bad
10115608	2	good
10115622	5	good
10115642	1	bad
10115648	5	bad
10115653	2	bad
10115663	5	good
10115673	2	bad
10115690	2	good
10115722	2	bad
10115729	2	bad
10115739	5	bad
10115745	2	bad
10115753	2	bad
10115790	5	bad
10115796	2	good
10115811	2	good
10115820	2	bad
10115822	5	bad
10115830	2	good
10115845	2	good
10115858	2	good
10115860	5	bad
10115865	2	good
10115873	5	good
10115887	2	bad
10115888	5	good
10115925	2	good
10115926	5	bad
10115938	2	bad
10115955	2	good
10115969	2	good
10115970	2	good
10115978	2	good
10115982	5	good
10115988	2	good
10115993	2	bad
10116013	2	good
10116032	2	good
10116035	2	good
10116048	2	bad
10116063	5	good
10116069	2	good
10116142	2	good
10116159	2	good
10116168	2	bad
10116181	2	good
10116207	2	good
10116247	2	bad
10116261	5	good
10116278	5	good
10116279	2	good
10116307	2	good
10116361	2	good
10116366	2	bad
10116383	2	good
10116412	2	good
10116413	2	good
10116463	2	bad
10116466	2	good
10116474	2	bad
10116479	2	good
10116488	5	bad
10116504	2	good
10116515	2	good
10116544	5	good
10116596	2	bad
10116625	2	bad
10116641	2	good
10116649	2	good
10116660	5	good
10116665	5	good
10116675	2	bad
10116709	2	bad
10116732	2	good
10116755	2	bad
10116765	2	good
10116768	2	good
10116793	2	good
10116807	2	good
10116824	2	bad
10116850	5	good
10116852	2	good
10116853	2	bad
10116857	2	good
10116897	2	bad
10116908	5	good
10116913	2	good
10116920	2	good
10116930	2	good
10116942	5	good
10116945	2	good
10116949	2	good
10116955	2	good
10116969	2	good
10116983	5	bad
10116984	2	good
10116996	2	good
10117031	3	good
10117039	2	bad
10117063	2	good
10117068	5	bad
10117088	2	bad
10117090	2	good
10117109	2	bad
10117124	5	bad
10117135	2	good
10117146	5	bad
10117176	2	good
10117186	2	bad
10117222	2	good
10117255	5	good
10117277	2	bad
10117307	5	bad
10117331	2	bad
10117333	2	bad
10117347	2	bad
10117367	2	good
10117400	2	good
10117406	2	bad
10117414	2	bad
10117459	2	good
10117493	2	good
10117498	2	bad
10117502	5	good
10117530	2	bad
10117538	5	good
10117542	2	good
10117578	5	bad
10117583	2	bad
10117593	2	good
10117600	2	bad
10117609	2	good
10117612	2	good
10117638	2	good
10117657	5	bad
10117684	2	good
10117697	2	good
10117710	5	good
10117726	2	good
10117732	2	bad
10117733	2	good
10117755	2	bad
10117763	2	bad
10117771	5	bad
10117772	2	bad
10117815	2	good
10117836	5	good
10117846	2	good
10117858	2	bad
10117861	2	bad
10117863	2	good
10117869	2	bad
10117925	2	bad
10117931	2	good
10117938	2	good
10117943	5	bad
10117945	2	bad
10117962	2	bad
10117974	2	bad
10117975	2	good
10117978	2	good
10117993	2	bad
10117996	2	bad
10118001	2	good
10118037	2	good
10118047	5	good
10118051	2	good
10118053	2	good
10118077	2	good
10118093	2	good
10118107	2	good
10118122	5	good
10118128	3	bad
10118131	5	good
10118136	2	good
10118141	5	good
10118146	2	good
10118162	2	good
10118188	5	good
10118206	2	good
10118263	2	good
10118265	2	bad
10118268	2	good
10118273	2	good
10118294	5	bad
10118314	2	good
10118315	2	bad
10118323	2	good
10118328	2	bad
10118331	2	good
10118386	5	good
10118404	5	good
10118409	2	good
10118411	2	good
10118428	2	good
10118430	2	bad
10118437	2	good
10118438	5	bad
10118446	2	good
10118461	2	good
10118472	5	good
10118484	2	good
10118492	2	good
10118507	5	good
10118509	2	good
10118537	2	good
10118543	2	bad
10118544	5	good
10118590	2	bad
10118611	2	good
10118630	2	good
10118631	2	bad
10118735	2	good
10118774	5	bad
10118800	2	bad
10118802	5	bad
10118814	2	bad
10118822	2	good
10118846	2	bad
10118855	2	good
10118861	2	good
10118885	2	good
10118892	2	good
10118907	2	good
10118918	2	good
10118957	2	good
10118967	2	good
10118977	2	good
10118983	5	bad
10118988	2	good
10118990	5	bad
10119006	2	bad
10119007	5	good
10119015	2	bad
10119032	2	good
10119063	2	good
10119065	2	good
10119081	2	bad
10119117	2	bad
10119118	2	bad
10119122	2	good
10119123	2	good
10119158	2	good
10119173	2	good
10119183	5	good
10119207	5	bad
10119233	5	bad
10119241	5	good
10119296	2	good
10119351	5	good
10119357	5	good
10119367	2	good
10119378	2	good
10119390	2	good
10119438	2	bad
10119451	2	bad
10119458	2	good
10119461	2	bad
10119463	2	good
10119469	2	bad
10119495	2	good
10119500	2	good
10119501	2	good
10119506	2	good
10119510	2	bad
10119543	2	good
10119546	2	good
10119548	2	bad
10119559	5	good
10119591	3	good
10119612	2	bad
10119630	2	good
10119631	2	good
10119641	2	good
10119659	2	good
10119662	5	bad
10119673	2	bad
10119694	2	bad
10119707	2	good
10119715	2	bad
10119749	2	good
10119788	5	bad
10119795	2	bad
10119834	2	good
10119836	3	bad
10119845	2	good
10119879	2	bad
10119890	2	bad
10119906	2	bad
10119915	2	bad
10119916	2	good
10119919	3	bad
10119925	6	good
10119960	2	good
10119966	2	bad
10119970	2	good
10119975	2	good
10119978	2	good
10119982	5	bad
10119984	2	good
10119992	2	good
10120002	2	good
10120018	2	bad
10120024	2	bad
10120069	2	bad
10120074	5	good
10120097	2	good
10120104	5	good
10120123	2	bad
10120204	5	bad
10120231	2	good
10120334	2	good
10120434	2	good
10120437	5	good
10120442	2	bad
10120453	2	good
10120455	5	bad
10120457	2	good
10120508	2	good
10120521	5	good
10120567	2	bad
10120624	2	good
10120641	2	good
10120654	2	bad
10120658	5	bad
10120678	2	good
10120698	2	good
10120700	2	bad
10120725	2	good
10120738	5	good
10120748	2	good
10120790	2	good
10120808	2	bad
10120816	2	good
10120826	2	bad
10120831	2	good
10120867	2	bad
10120875	2	good
10120888	2	good
10120889	5	bad
10120893	2	good
10120923	2	good
10120950	2	good
10120952	2	good
10120998	5	bad
10121015	5	good
10121044	2	good
10121055	5	good
10121064	5	good
10121065	2	bad
10121081	2	good
10121118	2	bad
10121132	2	good
10121182	2	good
10121189	5	good
10121195	2	bad
10121204	5	good
10121228	2	good
10121240	2	bad
10121251	2	good
10121253	2	good
10121256	2	bad
10121281	2	good
10121285	2	bad
10121310	2	good
10121319	2	bad
10121340	2	good
10121343	2	good
10121349	5	good
10121401	5	bad
10121404	2	bad
10121405	2	bad
10121412	2	good
10121435	2	good
10121436	5	bad
10121443	5	good
10121453	2	good
10121459	2	good
10121473	2	bad
10121490	2	good
10121515	2	bad
10121520	2	bad
10121557	5	good
10121562	2	good
10121567	5	good
10121569	2	good
10121577	5	good
10121585	2	good
10121608	2	good
10121622	2	good
10121639	5	bad
10121661	2	good
10121683	2	bad
10121703	2	good
10121713	2	bad
10121754	2	bad
10121764	5	bad
10121777	2	good
10121788	2	good
10121789	2	good
10121809	2	good
10121829	2	bad
10121830	2	good
10121853	2	bad
10121860	2	good
10121914	2	good
10121919	5	good
10121926	2	bad
10121936	2	good
10121956	5	bad
10121987	2	good
10121991	2	good
10122013	5	bad
10122045	2	good
10122069	2	bad
10122091	2	good
10122123	2	good
10122142	2	good
10122145	2	good
10122151	2	bad
10122189	2	bad
10122198	2	good
10122203	2	good
10122204	2	good
10122236	2	good
10122240	2	good
10122244	2	good
10122249	3	bad
10122260	2	good
10122276	2	bad
10122281	2	bad
10122326	2	good
10122394	2	good
10122410	2	bad
10122414	2	good
10122417	2	bad
10122436	2	good
10122448	5	bad
10122454	2	good
10122482	2	good
10122489	2	bad
10122519	2	bad
10122520	2	good
10122528	2	good
10122553	2	bad
10122554	2	good
10122580	2	bad
10122589	2	good
10122605	2	good
10122644	2	bad
10122649	5	bad
10122669	2	good
10122676	5	good
10122698	2	good
10122707	2	bad
10122769	2	good
10122788	5	bad
10122802	5	good
10122818	2	good
10122835	2	good
10122845	5	bad
10122878	5	bad
10122928	2	good
10122965	2	good
10122990	2	good
10123010	2	bad
10123052	5	bad
10123122	2	good
10123124	2	good
10123140	2	good
10123165	5	good
10123226	2	good
10123231	2	bad
10123242	2	good
10123256	2	good
10123283	2	good
10123287	2	good
10123332	5	good
10123335	2	good
10123361	2	bad
10123367	2	good
10123425	2	bad
10123439	2	good
10123442	5	good
10123455	2	good
10123518	2	good
10123522	2	bad
10123542	2	good
10123553	5	bad
10123561	2	good
10123573	2	bad
10123576	2	good
10123578	2	bad
10123616	5	good
10123623	2	good
10123642	2	bad
10123651	2	good
10123662	2	bad
10123672	2	bad
10123754	2	good
10123765	6	bad
10123782	2	good
10123795	5	bad
10123799	5	bad
10123805	2	bad
10123813	2	bad
10123831	2	good
10123832	2	bad
10123863	2	good
10123890	2	bad
10123913	2	bad
10123923	2	good
10123929	2	good
10123960	2	good
10123988	5	good
10123993	2	good
10124011	2	good
10124015	2	good
10124054	2	good
10124067	2	good
10124094	2	bad
10124095	2	bad
10124120	2	good
10124171	2	good
10124172	5	good
10124175	2	bad
10124177	5	good
10124182	2	bad
10124195	5	bad
10124233	2	good
10124241	2	bad
10124258	2	bad
10124270	2	good
10124275	2	good
10124281	2	good
10124286	2	good
10124287	5	good
10124306	2	good
10124335	2	good
10124341	5	good
10124383	5	good
10124387	2	bad
10124436	5	good
10124453	2	good
10124459	2	good
10124464	2	good
10124466	2	good
10124492	5	bad
10124495	2	good
10124497	5	good
10124499	2	good
10124509	2	good
10124512	2	good
10124523	2	bad
10124537	2	good
10124556	2	good
10124560	2	good
10124575	2	good
10124596	2	good
10124623	5	good
10124630	2	good
10124635	5	bad
10124673	2	good
10124674	2	bad
10124749	2	good
10124750	2	good
10124765	2	good
10124766	2	good
10124780	2	bad
10124797	2	good
10124806	2	good
10124810	2	good
10124811	2	good
10124837	2	good
10124845	2	bad
10124867	2	good
10124881	2	bad
10124899	2	good
10125023	5	good
10125028	2	bad
10125038	2	good
10125040	2	good
10125106	2	good
10125133	5	bad
10125141	2	good
10125144	2	good
10125152	2	good
10125169	2	good
10125180	2	good
10125182	2	good
10125186	2	bad
10125207	2	good
10125208	2	good
10125242	2	good
10125255	2	good
10125299	2	good
10125311	5	good
10125329	2	good
10125346	2	good
10125356	2	good
10125384	2	good
10125429	2	good
10125433	2	good
10125439	5	good
10125454	5	bad
10125461	2	bad
10125484	2	bad
10125486	2	bad
10125541	2	bad
10125571	2	bad
10125572	2	bad
10125603	2	bad
10125610	2	good
10125611	2	good
10125618	5	good
10125621	2	bad
10125654	5	bad
10125655	2	bad
10125660	2	bad
10125661	2	good
10125666	2	bad
10125672	2	bad
10125764	5	bad
10125777	5	good
10125781	2	good
10125792	2	bad
10125802	2	good
10125827	2	good
10125829	2	good
10125902	2	bad
10125918	2	bad
10125923	2	good
10125965	2	bad
10125968	2	good
10125969	2	bad
10125977	2	bad
10125984	2	good
10125995	2	bad
10126019	2	good
10126020	2	bad
10126026	5	good
10126038	2	bad
10126050	2	good
10126069	2	good
10126083	5	bad
10126102	2	bad
10126111	2	bad
10126125	2	good
10126142	2	bad
10126165	5	good
10126174	2	good
10126178	5	bad
10126220	2	good
10126239	5	good
10126240	5	good
10126247	2	bad
10126250	2	good
10126342	2	good
10126389	2	bad
10126441	2	good
10126442	5	good
10126452	2	bad
10126460	2	good
10126488	2	good
10126492	2	good
10126500	2	bad
10126505	5	bad
10126513	2	good
10126542	2	good
10126555	5	good
10126566	2	bad
10126574	2	good
10126588	5	good
10126608	2	good
10126617	5	good
10126626	2	good
10126629	2	good
10126640	5	bad
10126651	2	good
10126653	5	good
10126655	2	good
10126684	2	good
10126694	2	good
10126727	2	good
10126739	2	good
10126754	2	good
10126768	2	good
10126776	2	good
10126800	2	good
10126867	5	good
10126930	5	good
10126951	2	good
10126952	2	bad
10126966	2	good
10126980	2	bad
10126991	2	good
10126997	2	bad
10127000	3	good
10127020	2	good
10127053	2	good
10127054	2	bad
10127064	2	good
10127078	5	good
10127091	2	good
10127097	2	bad
10127099	2	good
10127101	2	bad
10127140	5	good
10127145	2	bad
10127167	2	bad
10127171	2	bad
10127176	2	good
10127184	5	good
10127198	2	good
10127204	2	good
10127209	2	good
10127222	2	good
10127243	2	good
10127246	2	good
10127249	5	good
10127254	2	good
10127255	2	good
10127281	2	bad
10127284	2	bad
10127309	2	good
10127326	5	good
10127327	2	good
10127341	2	good
10127345	2	bad
10127350	5	good
10127373	5	good
10127374	5	good
10127380	2	good
10127382	2	bad
10127389	2	bad
10127408	2	bad
10127437	2	good
10127456	2	good
10127494	5	bad
10127502	2	good
10127510	2	good
10127514	2	bad
10127536	5	bad
10127567	2	good
10127583	2	good
10127600	2	good
10127603	2	good
10127615	2	bad
10127619	2	good
10127631	2	good
10127635	2	good
10127639	2	good
10127654	2	good
10127682	2	good
10127708	2	good
10127724	5	bad
10127731	2	bad
10127753	2	good
10127765	5	good
10127781	2	bad
10127791	2	good
10127816	5	bad
10127820	2	good
10127829	5	good
10127840	5	bad
10127860	2	good
10127863	2	good
10127885	2	bad
10127889	5	bad
10127913	2	good
10127939	5	good
10127949	2	good
10127957	2	good
10127968	2	bad
10127986	2	good
10127988	2	good
10128012	1	bad
10128062	2	bad
10128063	2	good
10128069	2	good
10128074	2	good
10128089	2	good
10128094	2	good
10128118	2	bad
10128137	2	good
10128152	2	good
10128196	2	good
10128197	2	bad
10128202	2	good
10128235	2	good
10128254	2	bad
10128257	2	good
10128269	3	bad
10128294	2	bad
10128296	2	bad
10128304	2	good
10128322	2	bad
10128326	2	bad
10128347	2	good
10128350	3	bad
10128352	2	bad
10128384	2	good
10128405	2	good
10128454	2	good
10128480	5	good
10128490	2	good
10128491	2	bad
10128535	2	good
10128559	2	bad
10128572	5	good
10128575	2	good
10128583	5	good
10128584	2	good
10128605	2	bad
10128619	2	good
10128629	2	bad
10128630	2	good
10128709	5	bad
10128742	2	bad
10128801	2	good
10128825	2	bad
10128829	5	good
10128868	5	bad
10128876	2	good
10128899	2	good
10128900	2	good
10128924	2	bad
10128935	2	bad
10128953	2	bad
10128979	5	bad
10129046	2	good
10129049	2	good
10129058	5	good
10129064	2	good
10129079	2	good
10129099	2	good
10129102	2	good
10129171	2	good
10129184	2	bad
10129191	2	good
10129197	5	good
10129199	2	bad
10129202	2	good
10129243	2	good
10129267	2	good
10129270	2	bad
10129283	2	good
10129297	5	good
10129311	2	good
10129317	2	good
10129320	3	bad
10129326	2	good
10129347	2	good
10129382	2	bad
10129389	5	bad
10129391	2	good
10129397	2	good
10129398	2	good
10129417	2	good
10129424	2	good
10129443	5	good
10129449	2	good
10129484	2	good
10129486	2	bad
10129571	2	good
10129607	2	good
10129618	2	good
10129620	2	good
10129671	2	good
10129677	2	good
10129687	2	good
10129728	2	good
10129740	5	good
10129743	2	good
10129764	2	good
10129798	2	good
10129826	2	good
10129846	2	bad
10129858	5	bad
10129861	2	good
10129874	2	good
10129881	5	bad
10129882	2	bad
10129904	2	good
10129910	2	good
10129913	2	good
10129934	2	good
10129955	5	good
10129962	2	good
10129985	2	good
10130002	2	good
10130005	5	good
10130059	2	good
10130091	2	good
10130141	2	good
10130154	2	good
10130170	2	good
10130176	2	good
10130178	2	bad
10130189	2	good
10130204	2	good
10130221	2	good
10130275	2	good
10130287	2	bad
10130299	5	good
10130317	5	good
10130339	5	good
10130358	2	good
10130360	2	good
10130364	2	good
10130377	2	bad
10130386	2	bad
10130413	2	good
10130424	2	bad
10130426	2	good
10130433	2	good
10130435	5	good
10130437	2	good
10130443	5	good
10130451	2	good
10130463	2	good
10130476	2	good
10130478	2	good
10130482	2	good
10130511	2	good
10130523	5	bad
10130584	2	bad
10130619	2	good
10130625	2	bad
10130676	5	good
10130716	5	good
10130740	2	bad
10130741	2	bad
10130769	5	good
10130830	3	bad
10130856	2	good
10130908	2	good
10130920	2	good
10130928	2	good
10130929	2	good
10130957	2	bad
10130958	5	bad
10130971	5	good
10130984	2	bad
10131003	5	good
10131024	5	good
10131027	2	good
10131062	5	bad
10131065	2	good
10131066	2	good
10131087	2	good
10131097	2	bad
10131120	2	good
10131139	2	good
10131153	2	good
10131166	2	bad
10131169	2	good
10131173	2	good
10131181	2	good
10131210	2	good
10131219	5	good
10131222	2	bad
10131254	2	bad
10131260	5	bad
10131274	2	good
10131275	5	bad
10131305	2	good
10131328	2	good
10131336	5	bad
10131354	2	bad
10131366	2	good
10131380	2	good
10131389	5	bad
10131404	2	good
10131410	2	good
10131411	2	good
10131429	2	good
10131439	5	good
10131446	2	good
10131449	2	good
10131451	5	good
10131460	2	good
10131470	2	good
10131503	2	good
10131506	5	good
10131527	2	bad
10131533	2	good
10131544	2	good
10131560	2	good
10131576	5	bad
10131618	2	good
10131642	5	bad
10131665	5	bad
10131694	2	bad
10131700	2	good
10131708	2	bad
10131709	2	bad
10131725	2	good
10131730	2	good
10131741	2	bad
10131759	2	good
10131765	2	good
10131781	5	good
10131834	5	good
10131840	5	good
10131856	2	good
10131878	2	bad
10131888	5	good
10131895	5	bad
10131904	2	good
10131932	2	bad
10131941	2	good
10131945	2	good
10131947	5	bad
10131948	5	bad
10131959	2	good
10131962	2	good
10131997	5	bad
10132025	2	good
10132028	2	good
10132032	2	good
10132035	3	bad
10132043	2	good
10132062	2	good
10132068	2	bad
10132078	2	good
10132114	2	good
10132122	2	good
10132149	2	bad
10132183	2	good
10132201	2	good
10132216	2	bad
10132279	2	bad
10132282	5	good
10132292	2	good
10132300	2	good
10132308	2	good
10132336	2	good
10132344	2	bad
10132359	2	good
10132362	2	bad
10132379	2	good
10132423	2	good
10132428	2	good
10132429	2	good
10132430	5	good
10132484	2	good
10132529	2	good
10132535	2	good
10132540	2	good
10132545	2	good
10132547	2	bad
10132556	2	good
10132596	2	bad
10132603	2	good
10132615	2	good
10132623	2	bad
10132632	2	good
10132654	2	good
10132689	5	good
10132706	5	good
10132713	2	good
10132744	2	good
10132760	2	good
10132763	2	good
10132805	2	good
10132814	2	good
10132910	5	good
10132918	2	good
10132928	2	good
10132954	2	good
10132973	2	good
10132998	2	bad
10133029	2	bad
10133030	2	bad
10133034	2	good
10133068	5	good
10133090	5	good
10133111	2	good
10133119	2	good
10133126	2	good
10133130	2	good
10133145	2	good
10133170	2	good
10133223	2	bad
10133225	2	bad
10133249	2	good
10133265	2	good
10133269	2	good
10133308	2	bad
10133314	2	bad
10133322	2	good
10133323	2	bad
10133343	2	good
10133346	2	good
10133349	5	good
10133352	2	good
10133358	2	good
10133372	5	good
10133374	2	bad
10133383	2	good
10133384	2	good
10133398	2	good
10133401	2	good
10133417	2	bad
10133424	2	bad
10133435	5	good
10133437	2	bad
10133447	2	good
10133463	5	bad
10133489	2	good
10133547	2	good
10133563	2	good
10133621	5	bad
10133657	2	good
10133670	2	good
10133710	2	good
10133718	2	good
10133733	2	good
10133756	2	good
10133812	3	good
10133826	2	good
10133828	2	good
10133837	2	bad
10133838	2	bad
10133851	5	good
10133858	2	good
10133881	2	good
10133893	2	bad
10133897	2	good
10133908	5	good
10133967	5	bad
10133981	2	good
10133983	2	bad
10134030	2	good
10134039	2	good
10134079	2	good
10134087	5	good
10134098	2	bad
10134105	2	good
10134133	2	good
10134140	2	bad
10134149	5	good
10134154	2	bad
10134155	2	good
10134183	2	good
10134217	2	good
10134230	2	good
10134274	5	good
10134280	2	good
10134287	5	good
10134304	2	good
10134328	2	good
10134363	2	good
10134371	5	good
10134379	5	bad
10134391	2	bad
10134465	2	good
10134472	5	good
10134478	3	bad
10134500	2	bad
10134538	2	good
10134543	2	good
10134552	2	bad
10134613	2	good
10134628	2	bad
10134629	2	good
10134638	2	good
10134640	2	good
10134662	2	good
10134665	2	good
10134690	2	bad
10134715	2	good
10134725	2	bad
10134760	5	good
10134768	2	bad
10134801	2	bad
10134802	5	good
10134806	2	good
10134809	2	good
10134849	2	good
10134879	2	good
10134890	2	good
10134913	2	bad
10134923	2	good
10134925	2	good
10134950	2	bad
10134980	2	good
10135014	2	bad
10135017	5	good
10135027	5	good
10135045	2	good
10135067	5	good
10135116	5	good
10135129	5	good
10135164	2	bad
10135176	2	good
10135186	2	good
10135189	5	good
10135190	2	good
10135194	5	good
10135203	2	good
10135205	5	bad
10135210	5	bad
10135231	2	good
10135250	2	good
10135257	2	good
10135286	2	bad
10135289	2	good
10135295	2	good
10135317	2	good
10135340	5	good
10135369	2	good
10135405	2	bad
10135407	2	good
10135414	2	good
10135416	2	good
10135447	2	good
10135477	2	good
10135490	5	bad
10135500	2	good
10135560	2	good
10135565	2	bad
10135608	2	good
10135611	2	bad
10135615	2	bad
10135653	2	bad
10135658	2	good
10135667	2	good
10135668	2	bad
10135684	5	good
10135705	2	good
10135755	2	good
10135786	2	good
10135794	2	bad
10135797	5	bad
10135829	5	good
10135839	2	good
10135863	2	good
10135905	2	good
10135915	2	good
10135947	2	good
10135953	2	bad
10135965	2	good
10136016	2	bad
10136031	2	bad
10136044	2	bad
10136086	2	good
10136093	2	bad
10136096	2	bad
10136142	2	good
10136157	5	bad
10136193	2	good
10136200	2	good
10136201	2	bad
10136242	2	bad
10136267	5	good
10136288	2	bad
10136307	2	good
10136315	2	good
10136317	2	good
10136321	5	bad
10136339	2	good
10136341	2	good
10136367	2	bad
10136386	2	bad
10136424	2	good
10136439	5	good
10136487	5	good
10136498	2	good
10136533	2	good
10136552	2	good
10136555	5	good
10136578	2	good
10136604	2	good
10136643	2	good
10136664	2	good
10136665	2	good
10136682	2	good
10136707	2	good
10136741	2	good
10136754	5	bad
10136756	5	good
10136782	2	good
10136826	2	good
10136827	5	bad
10136879	2	good
10136915	2	good
10136926	2	good
10136930	2	bad
10136939	2	bad
10136952	2	good
10136983	2	bad
10137031	2	good
10137080	2	bad
10137100	5	good
10137106	2	good
10137108	2	bad
10137114	2	bad
10137164	2	bad
10137168	3	good
10137172	2	good
10137189	2	good
10137193	2	good
10137214	5	bad
10137215	2	good
10137241	5	bad
10137265	5	good
10137267	2	good
10137277	2	bad
10137295	5	good
10137310	2	good
10137362	2	bad
10137399	2	good
10137402	2	good
10137437	2	good
10137475	2	good
10137476	2	good
10137483	2	bad
10137533	2	bad
10137556	2	bad
10137574	5	good
10137597	2	good
10137614	2	good
10137631	2	good
10137660	2	bad
10137661	2	good
10137673	5	good
10137724	5	bad
10137727	5	good
10137732	2	bad
10137744	2	good
10137754	2	bad
10137796	2	good
10137824	5	good
10137825	2	good
10137860	5	good
10137891	2	good
10137904	2	good
10137905	5	good
10137965	2	bad
10137975	2	bad
10137986	2	bad
10137988	2	good
10137989	2	good
10137997	2	good
10138024	5	good
10138042	2	good
10138047	3	bad
10138055	2	good
10138060	2	good
10138082	2	bad
10138087	2	good
10138146	2	bad
10138149	2	good
10138150	2	bad
10138162	2	good
10138184	2	bad
10138190	2	bad
10138191	5	good
10138237	2	bad
10138318	5	bad
10138336	2	good
10138337	2	bad
10138368	2	bad
10138383	2	bad
10138397	2	good
10138417	2	bad
10138477	2	good
10138479	5	good
10138484	5	good
10138493	2	good
10138533	2	bad
10138539	5	bad
10138557	2	good
10138564	2	good
10138571	2	bad
10138585	2	good
10138603	2	good
10138682	2	good
10138715	2	bad
10138725	2	good
10138731	2	good
10138772	2	bad
10138793	5	bad
10138797	2	bad
10138858	2	good
10138871	5	good
10138906	5	bad
10138916	2	good
10138917	2	good
10138943	2	good
10138961	2	good
10139032	2	bad
10139048	2	good
10139067	2	good
10139115	2	bad
10139139	2	good
10139242	2	good
10139289	2	good
10139302	2	good
10139303	2	good
10139312	5	bad
10139346	2	bad
10139390	2	good
10139395	2	good
10139400	2	bad
10139410	2	bad
10139413	2	bad
10139461	2	bad
10139463	2	good
10139504	2	bad
10139539	2	bad
10139544	2	good
10139555	2	good
10139561	2	good
10139574	2	bad
10139577	2	good
10139630	2	good
10139691	2	bad
10139705	2	bad
10139726	2	bad
10139740	2	good
10139776	2	good
10139790	2	good
10139823	2	bad
10139920	5	bad
10139968	2	bad
10139993	2	bad
10139996	2	bad
10140000	2	good
10140007	5	good
10140049	2	good
10140084	2	bad
10140086	2	bad
10140092	2	good
10140114	2	bad
10140193	2	good
10140225	2	good
10140251	2	bad
10140260	2	good
10140272	2	bad
10140300	5	good
10140308	2	bad
10140351	2	good
10140366	2	bad
10140380	2	bad
10140391	2	good
10140415	5	good
10140435	2	good
10140454	2	good
10140456	2	bad
10140508	2	good
10140510	2	good
10140525	5	good
10140548	2	bad
10140590	2	good
10140592	2	bad
10140603	2	bad
10140613	5	good
10140699	2	bad
10140704	2	good
10140714	5	good
10140716	2	good
10140718	2	bad
10140732	2	bad
10140734	2	good
10140789	5	bad
10140790	5	bad
10140801	2	good
10140803	2	good
10140821	2	good
10140825	5	good
10140828	2	good
10140830	5	good
10140855	5	good
10140887	2	good
10140922	2	good
10140940	2	good
10140972	5	good
10140977	5	good
10140987	2	bad
10140996	2	bad
10141020	2	good
10141021	2	good
10141027	2	good
10141030	2	bad
10141034	2	good
10141047	2	good
10141069	2	bad
10141091	5	good
10141125	2	good
10141138	2	good
10141158	2	good
10141177	2	good
10141180	2	good
10141184	2	bad
10141268	2	good
10141272	2	bad
10141273	2	good
10141288	2	good
10141303	2	good
10141332	2	good
10141352	2	bad
10141385	2	good
10141392	2	bad
10141399	5	good
10141401	2	bad
10141448	2	good
