uid	streams-0-profile	streams-0-side_data_list-0-displaymatrix	streams-0-color_space	streams-0-tags-rotate	streams-1-codec_time_base	format-tags-compatible_brands	streams-1-sample_rate	streams-0-tags-encoder	format-tags-major_brand	streams-0-color_primaries	streams-1-time_base	streams-0-width	streams-0-coded_width	streams-0-display_aspect_ratio	streams-0-side_data_list-0-rotation	tag
10006097	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10006098	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006116	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006144	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10006172	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10006208	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10006222	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10006226	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10006228	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10006233	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006264	1	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10006303	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10006323	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10006326	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10006345	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10006347	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006352	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10006410	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10006437	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10006458	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006459	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006463	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10006473	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10006500	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006503	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006505	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10006509	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006511	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006519	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10006560	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006578	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10006579	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10006627	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006652	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006659	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10006684	2	1	-1	1	2	0	2	0	0	-1	2	1	1	2	2	good
10006689	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10006709	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10006738	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006739	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10006750	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10006752	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10006754	0	1	-1	1	2	0	2	0	0	-1	2	1	1	0	2	good
10006775	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006780	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006822	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10006835	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006858	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10006908	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006968	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10006973	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10006974	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10006977	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10007015	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007024	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10007039	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10007089	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10007093	1	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10007116	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007122	0	1	-1	1	0	0	0	0	0	-1	0	1	1	2	2	bad
10007127	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10007129	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10007136	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007160	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007177	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10007180	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007183	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007198	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10007246	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10007256	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10007260	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10007265	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10007283	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007305	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10007311	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007331	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10007346	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007367	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007390	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10007398	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	bad
10007419	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007450	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10007455	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10007480	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10007532	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10007533	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10007550	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007558	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10007600	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10007619	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10007640	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10007641	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10007645	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10007648	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10007689	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007692	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007709	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007723	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10007750	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10007799	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10007808	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10007816	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007861	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10007919	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10007945	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10008027	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10008056	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10008086	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10008093	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10008122	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10008129	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10008173	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10008183	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10008193	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10008246	1	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10008247	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10008279	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10008321	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10008346	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10008379	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10008387	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	2	2	good
10008390	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10008460	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10008481	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10008488	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10008504	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10008510	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10008517	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10008555	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10008558	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10008621	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10008735	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10008755	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10008763	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10008770	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10008786	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10008798	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10008840	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10008850	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10008884	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10008895	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10008903	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10008924	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10008941	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10008961	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10008965	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10008978	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10009007	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10009010	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10009036	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10009050	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10009064	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10009100	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10009138	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10009197	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10009202	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10009224	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10009236	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10009261	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10009273	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10009276	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10009277	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10009288	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10009320	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10009336	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10009350	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10009351	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10009391	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10009424	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10009425	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10009426	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10009453	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10009460	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10009464	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10009481	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10009516	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10009532	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10009559	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10009592	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10009624	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10009637	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10009683	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10009715	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10009744	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10009759	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10009768	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10009778	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10009787	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10009831	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10009848	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10009852	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10009860	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10009905	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10009910	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10009914	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10009915	0	2	-1	0	2	1	2	-1	1	-1	2	1	1	2	0	good
10009937	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10009950	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10009972	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	bad
10009994	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10010004	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10010023	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10010077	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10010092	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10010119	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10010124	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10010138	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10010139	2	-1	-1	-1	2	0	2	-1	0	-1	2	1	1	2	-1	good
10010158	1	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10010179	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10010182	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10010185	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10010192	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10010209	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10010225	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10010250	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10010259	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10010280	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10010293	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10010306	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10010312	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10010314	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10010325	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10010332	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10010335	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10010366	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10010377	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10010381	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10010389	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10010392	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10010491	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10010504	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10010557	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10010594	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10010662	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10010682	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10010689	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10010694	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10010696	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10010737	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10010754	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10010758	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10010765	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10010777	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10010786	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10010789	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10010790	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10010820	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10010834	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10010888	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10010910	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10010913	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10010943	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10010959	2	-1	-1	-1	2	1	2	-1	1	-1	2	1	1	2	-1	bad
10010970	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10010999	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10011003	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10011041	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10011059	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10011064	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10011080	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10011082	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10011087	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10011174	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10011209	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10011230	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10011234	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10011246	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10011247	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10011278	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10011295	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10011296	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10011311	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10011337	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10011351	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10011365	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10011367	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10011370	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10011452	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	bad
10011500	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10011521	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	0	2	good
10011526	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10011535	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10011603	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10011629	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10011645	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10011651	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10011672	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10011681	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10011682	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10011685	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10011688	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10011691	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10011724	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10011730	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10011743	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10011751	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10011762	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10011797	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10011806	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10011824	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10011849	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10011928	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10011972	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10011985	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012001	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10012044	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10012051	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012081	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10012097	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012107	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012110	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10012147	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10012148	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10012172	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012180	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012186	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10012194	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10012204	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10012215	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10012245	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10012262	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012284	1	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10012343	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10012369	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012377	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10012391	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012442	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10012455	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10012465	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012523	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10012573	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10012581	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10012624	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012635	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10012638	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10012675	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10012680	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10012688	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012702	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012787	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10012801	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10012810	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10012812	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012814	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012817	2	1	-1	1	2	0	2	0	0	-1	2	1	1	2	2	good
10012819	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10012844	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10012869	2	1	-1	1	2	0	2	0	0	-1	2	1	1	2	2	good
10012887	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012899	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10012927	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012941	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10012947	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10012952	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10012956	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10012982	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10012983	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10013007	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10013019	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10013026	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10013047	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
