uid	streams-1-max_bit_rate	tag
10141332	3	good
10141352	5	bad
10141385	3	good
10141392	3	bad
10141399	0	good
10141401	5	bad
10141448	5	good
10141453	5	bad
10141455	0	good
10141457	3	good
10141470	5	good
10141475	5	good
10141555	5	good
10141611	4	good
10141640	5	good
10141654	0	good
10141667	5	bad
10141668	0	good
10141690	0	good
10141738	5	good
10141742	5	good
10141767	5	good
10141811	5	bad
10141815	0	bad
10141836	5	good
10141849	5	bad
10141865	5	good
10141886	3	good
10141892	5	good
10141924	5	bad
10141933	3	good
10141937	5	good
10141957	5	good
10141961	0	good
10141989	5	good
10142022	5	bad
10142031	5	good
10142062	0	good
10142085	5	good
10142120	5	good
10142126	5	good
10142137	0	good
10142146	4	bad
10142155	5	good
10142161	0	bad
10142184	5	good
10142208	5	good
10142218	5	bad
10142220	5	bad
10142221	5	good
10142246	3	good
10142276	5	good
10142279	5	good
10142322	5	good
10142341	0	good
10142349	5	bad
10142375	5	bad
10142399	5	bad
10142409	0	good
10142461	0	bad
10142469	5	good
10142485	5	bad
10142502	0	bad
10142548	5	bad
10142590	5	good
10142598	5	good
10142601	5	bad
10142634	5	bad
10142659	5	good
10142701	5	bad
10142702	4	good
10142710	5	good
10142725	5	good
10142747	5	good
10142795	0	good
10142822	3	good
10142825	5	good
10142847	5	good
10142852	4	bad
10142862	0	good
10142880	4	good
10142934	5	good
10142946	5	bad
10142952	5	good
10142962	5	good
10143031	0	good
10143050	5	good
10143086	5	good
10143112	5	bad
10143115	5	bad
10143117	4	good
10143138	5	good
10143184	5	good
10143190	5	bad
10143208	5	bad
10143209	5	good
10143210	5	good
10143238	5	bad
10143268	0	bad
10143272	5	good
10143297	5	bad
10143336	0	bad
10143337	5	good
10143338	1	bad
10143359	4	bad
10143361	3	good
10143371	0	good
10143414	5	good
10143430	5	good
10143442	5	good
10143451	0	bad
10143452	5	good
10143477	5	good
10143481	5	good
10143503	5	good
10143554	5	good
10143557	5	good
10143573	5	bad
10143589	4	bad
10143591	5	good
10143605	0	good
10143615	5	bad
10143626	5	good
10143627	5	bad
10143629	5	good
10143645	5	bad
10143650	5	good
10143654	5	good
10143662	5	good
10143668	5	good
10143714	5	good
10143724	5	good
10143740	5	good
10143760	5	good
10143781	0	good
10143809	5	good
10143841	5	good
10143857	5	bad
10143862	5	good
10143884	4	good
10143906	5	bad
10143914	5	bad
10143915	5	good
10143928	5	bad
10143934	5	bad
10143944	5	good
10143977	5	good
10144024	5	bad
10144031	5	good
10144039	3	bad
10144068	5	good
10144115	0	good
10144130	5	good
10144131	5	good
10144134	5	bad
10144142	5	good
10144175	5	bad
10144176	0	good
10144187	0	good
10144205	5	bad
10144218	5	bad
10144224	5	good
10144225	5	bad
10144232	5	good
10144237	5	good
10144242	5	good
10144252	5	good
10144268	5	good
10144269	5	good
10144278	5	bad
10144287	5	good
10144321	1	good
10144322	5	good
10144328	5	good
10144336	5	good
10144341	5	good
10144357	5	bad
10144358	5	good
10144362	5	good
10144376	5	bad
10144378	0	good
10144411	3	good
10144432	5	bad
10144441	5	good
10144447	5	bad
10144477	5	good
10144502	5	bad
10144553	5	bad
10144564	5	good
10144584	0	good
10144593	5	bad
10144605	5	good
10144628	0	good
10144641	0	good
10144653	3	good
10144658	5	good
10144672	5	bad
10144690	5	bad
10144693	5	bad
10144700	5	bad
10144716	5	good
10144736	0	good
10144750	5	good
10144756	5	good
10144780	0	bad
10144781	4	good
10144788	5	good
10144797	5	bad
10144803	4	bad
10144811	5	good
10144814	0	good
10144818	0	good
10144838	5	good
10144852	5	good
10144857	5	good
10144872	5	bad
10144900	5	good
10144920	5	good
10144921	4	bad
10144935	5	bad
10144946	3	good
10144954	5	bad
10144957	5	bad
10144960	0	good
10144972	5	good
10144991	3	bad
10145014	5	bad
10145022	0	good
10145060	5	good
10145069	0	good
10145082	0	good
10145119	5	bad
10145151	5	good
10145158	5	good
10145165	0	bad
10145171	5	bad
10145217	0	good
10145219	5	bad
10145256	4	good
10145270	5	good
10145289	1	bad
10145320	3	good
10145336	5	bad
10145361	0	good
10145369	0	bad
10145402	5	bad
10145407	5	bad
10145420	0	good
10145428	5	good
10145433	4	bad
10145453	5	good
10145463	5	good
10145470	5	bad
10145494	5	good
10145504	5	good
10145512	0	good
10145543	5	good
10145548	5	good
10145554	5	good
10145559	4	bad
10145590	0	bad
10145601	5	good
10145612	5	good
10145624	5	bad
10145634	5	good
10145638	5	bad
10145647	5	good
10145652	5	bad
10145659	0	good
10145667	1	good
10145676	1	good
10145734	4	good
10145755	5	good
10145764	5	good
10145814	1	bad
10145821	5	good
10145866	5	good
10145874	5	bad
10145876	5	good
10145910	0	good
10145920	5	bad
10145921	4	good
10145956	5	good
10145970	5	bad
10145971	0	bad
10145989	5	good
10145991	5	good
10146001	5	good
10146024	1	bad
10146038	0	bad
10146071	5	good
10146085	5	good
10146086	0	bad
10146091	5	bad
10146098	5	good
10146130	3	good
10146133	5	good
10146154	4	good
10146169	5	good
10146177	5	good
10146193	0	good
10146195	5	bad
10146216	0	good
10146238	0	good
10146270	5	bad
10146282	0	good
10146304	0	good
10146325	5	good
10146326	5	good
10146337	5	good
10146340	5	bad
10146415	0	bad
10146417	5	good
10146440	3	good
10146455	5	good
10146465	5	good
10146472	0	good
10146473	0	good
10146483	5	bad
10146494	0	good
10146502	5	bad
10146527	5	good
10146542	5	bad
10146557	5	good
10146570	5	good
10146589	5	good
10146638	5	good
10146654	5	bad
10146676	4	bad
10146701	0	bad
10146709	4	good
10146758	5	bad
10146802	5	good
10146850	5	bad
10146857	5	good
10146902	4	good
10146915	3	good
10146918	5	bad
10146922	3	good
10146944	5	good
10146958	5	good
10146969	0	bad
10146971	4	good
10146999	0	good
10147025	4	bad
10147077	5	good
10147083	5	good
10147086	5	good
10147090	5	good
10147093	5	good
10147095	0	bad
10147100	5	bad
10147138	5	bad
10147142	5	good
10147162	5	good
10147200	5	good
10147237	0	good
10147251	0	good
10147257	5	bad
10147266	5	bad
10147271	5	good
10147272	5	good
10147278	5	good
10147289	4	bad
10147309	5	bad
10147316	0	bad
10147324	3	bad
10147331	5	good
10147369	0	good
10147408	4	bad
10147409	3	good
10147410	0	good
10147434	5	good
10147467	5	good
10147492	5	good
10147511	3	bad
10147535	5	bad
10147541	5	good
10147544	1	good
10147618	5	good
10147620	5	bad
10147632	5	good
10147635	5	bad
10147652	5	good
10147665	3	good
10147666	5	bad
10147697	5	good
10147710	5	bad
10147767	5	good
10147778	5	good
10147801	5	good
10147803	5	good
10147808	5	good
10147809	5	good
10147822	5	good
10147846	5	good
10147851	5	good
10147861	0	good
10147869	5	good
10147887	1	good
10147901	5	good
10147921	5	good
10147925	4	good
10147928	5	good
10147947	1	bad
10147954	5	bad
10147956	5	bad
10147957	5	good
10147959	0	good
10147990	0	bad
10148009	5	good
10148081	5	good
10148089	0	good
10148114	0	bad
10148132	5	bad
10148136	5	good
10148147	5	bad
10148159	0	good
10148170	0	good
10148174	4	good
10148184	5	good
10148196	1	bad
10148200	5	good
10148203	5	bad
10148217	5	good
10148234	5	good
10148271	5	bad
10148285	5	good
10148288	5	bad
10148300	5	good
10148318	5	bad
10148324	5	bad
10148326	0	bad
10148344	0	good
10148389	0	bad
10148404	5	good
10148434	5	good
10148443	5	good
10148451	5	bad
10148469	5	good
10148474	5	bad
10148500	5	bad
10148507	5	good
10148533	5	good
10148550	5	good
10148566	5	good
10148583	0	bad
10148593	4	good
10148594	5	good
10148598	1	bad
10148609	5	good
10148635	0	good
10148672	5	good
10148727	5	good
10148750	5	good
10148763	5	good
10148786	5	bad
10148791	5	good
10148802	5	good
10148808	5	good
10148857	5	bad
10148889	5	good
10148901	0	good
10148903	5	bad
10148921	5	bad
10148964	5	bad
10148971	5	good
10148979	5	good
10148985	5	good
10148996	0	good
10149017	5	good
10149027	5	bad
10149032	5	bad
10149047	4	good
10149066	5	good
10149092	5	bad
10149097	0	bad
10149132	5	good
10149153	5	bad
10149157	1	good
10149160	5	good
10149163	0	good
10149187	5	bad
10149193	5	bad
10149208	0	bad
10149220	5	good
10149242	0	bad
10149259	5	good
10149269	5	good
10149275	0	good
10149295	1	bad
10149302	5	good
10149306	4	good
10149312	5	good
10149314	0	good
10149315	5	good
10149332	0	good
10149344	5	bad
10149350	5	good
10149359	0	good
10149371	5	bad
10149384	5	good
10149398	0	bad
10149407	5	good
10149415	4	good
10149417	5	good
10149430	5	bad
10149447	5	good
10149469	5	good
10149478	5	bad
10149481	5	good
10149500	5	good
10149509	5	good
10149520	5	good
10149530	0	good
10149531	5	good
10149566	4	bad
10149584	0	bad
10149611	5	good
10149613	5	bad
10149633	5	good
10149641	5	bad
10149646	5	good
10149653	5	good
10149658	5	good
10149674	5	good
10149682	0	good
10149687	5	good
10149689	5	bad
10149698	5	good
10149724	5	good
10149729	5	bad
10149731	5	good
10149737	5	bad
10149763	0	good
10149766	5	good
10149784	5	bad
10149801	3	good
10149802	5	good
10149808	0	good
10149813	0	bad
10149823	3	good
10149835	0	good
10149839	5	good
10149841	0	good
10149845	5	bad
10149851	5	bad
10149852	5	good
10149860	3	bad
10149864	5	good
10149866	4	good
10149868	5	good
10149886	0	good
10149918	5	good
10149941	5	good
10149956	5	good
10149993	1	good
10149995	5	good
10149998	5	good
10150003	5	good
10150026	5	good
10150047	5	bad
10150056	5	bad
10150072	5	good
10150087	5	good
10150107	5	bad
10150109	5	good
10150134	5	good
10150145	3	bad
10150155	5	bad
10150217	5	good
10150219	5	good
10150223	0	good
10150226	5	good
10150256	0	good
10150260	3	good
10150278	5	bad
10150296	5	bad
10150305	5	bad
10150312	5	good
10150313	5	good
10150355	0	bad
10150375	5	bad
10150381	5	bad
10150399	0	good
10150413	0	good
10150455	5	good
10150472	5	good
10150480	0	good
10150488	4	good
10150501	4	good
10150514	5	good
10150517	5	good
10150518	5	good
10150526	3	good
10150537	5	bad
10150553	0	good
10150563	5	bad
10150573	5	good
10150589	5	good
10150590	0	bad
10150593	5	bad
10150607	5	bad
10150642	5	bad
10150643	1	bad
10150648	5	bad
10150664	5	bad
10150713	5	good
10150719	0	bad
10150721	5	good
10150739	5	good
10150743	5	good
10150744	5	good
10150749	4	bad
10150759	5	good
10150777	5	good
10150786	5	good
10150801	0	good
10150858	0	good
10150888	5	good
10150901	5	bad
10150921	5	good
10150923	1	bad
10150934	4	bad
10150938	5	bad
10150947	5	good
10150948	5	bad
10150971	0	good
10150993	5	good
10151013	5	good
10151021	0	bad
10151025	5	good
10151032	5	good
10151062	3	bad
10151074	5	bad
10151101	5	bad
10151120	5	bad
10151170	0	good
10151178	4	good
10151195	0	good
10151249	5	bad
10151256	0	bad
10151259	0	bad
10151264	5	good
10151268	5	good
10151291	5	bad
10151295	5	good
10151316	5	good
10151320	5	bad
10151322	5	bad
10151331	4	good
10151354	5	bad
10151367	5	bad
10151414	5	good
10151462	5	good
10151464	3	bad
10151470	5	good
10151478	5	good
10151480	4	bad
10151484	5	good
10151486	4	bad
10151505	5	good
10151524	5	bad
10151550	5	bad
10151556	5	good
10151582	5	good
10151591	1	bad
10151592	5	good
10151594	0	good
10151607	5	bad
10151609	5	good
10151614	5	good
10151620	4	good
10151644	0	good
10151649	0	good
10151655	5	good
10151662	5	good
10151666	5	good
10151674	5	good
10151685	0	good
10151698	5	bad
10151701	4	good
10151717	5	bad
10151719	5	good
10151731	5	good
10151753	0	bad
10151759	5	bad
10151762	5	bad
10151779	5	good
10151796	5	good
10151803	5	bad
10151804	5	bad
10151849	5	good
10151895	5	bad
10151900	5	bad
10151906	3	good
10151914	5	good
10151927	5	good
10151938	4	good
10151954	5	good
10151978	5	bad
10151994	5	bad
10151995	0	good
10152014	5	bad
10152020	5	bad
10152024	5	bad
10152026	5	good
10152062	5	bad
10152068	5	good
10152107	5	good
10152138	1	good
10152145	5	good
10152202	5	bad
10152211	5	good
10152217	5	good
10152220	5	good
10152237	4	good
10152238	5	good
10152246	5	good
10152248	5	bad
10152289	1	good
10152314	5	good
10152317	5	bad
10152330	5	good
10152336	3	good
10152346	5	good
10152349	5	bad
10152417	5	good
10152430	5	good
10152450	5	good
10152485	1	bad
10152495	0	bad
10152499	0	good
10152512	5	good
10152535	4	good
10152539	4	good
10152560	0	bad
10152587	5	good
10152602	5	good
10152610	5	good
10152618	5	bad
10152661	5	good
10152674	0	bad
10152686	5	bad
10152708	5	good
10152730	5	bad
10152763	5	bad
10152787	5	bad
10152799	4	good
10152805	0	good
10152816	0	good
10152820	5	good
10152839	0	good
10152878	5	good
10152913	0	good
10152920	0	good
10152951	5	bad
10152974	5	good
10152989	5	bad
10152996	5	good
10153013	5	good
10153031	5	good
10153032	0	good
10153039	4	bad
10153046	4	good
10153052	5	bad
10153063	5	good
10153071	5	good
10153084	0	good
10153116	5	good
10153139	5	good
10153161	5	good
10153168	4	bad
10153169	5	bad
10153176	5	good
10153185	5	bad
10153203	5	bad
10153206	5	good
10153225	5	good
10153232	5	good
10153235	0	good
10153245	5	bad
10153294	5	bad
10153328	5	bad
10153339	5	good
10153405	0	good
10153409	0	good
10153411	5	good
10153439	5	bad
10153447	3	bad
10153451	5	bad
10153454	5	good
10153483	0	bad
10153495	5	good
10153502	3	good
10153507	5	good
10153519	5	bad
10153561	3	good
10153608	5	good
10153655	5	good
10153674	0	good
10153706	5	bad
10153707	0	good
10153735	5	bad
10153736	5	good
10153740	0	bad
10153766	0	bad
10153769	0	good
10153771	0	good
10153785	0	good
10153794	5	good
10153803	5	bad
10153806	5	bad
10153809	5	bad
10153827	5	bad
10153839	5	good
10153844	3	good
10153878	5	good
10153894	5	bad
10153921	5	good
10153928	0	bad
10153939	0	good
10153941	3	good
10153948	5	good
10153957	5	good
10153983	1	bad
10153985	5	good
10153994	0	bad
10153995	5	bad
10154002	5	bad
10154005	5	good
10154019	5	good
10154035	5	good
10154055	5	good
10154057	5	good
10154060	5	good
10154129	5	good
10154144	5	good
10154145	3	good
10154151	5	good
10154206	5	good
10154209	0	bad
10154219	0	bad
10154222	5	good
10154254	5	good
10154258	5	good
10154303	0	bad
10154311	0	good
10154319	0	good
10154337	4	good
10154345	5	bad
10154358	5	good
10154363	5	good
10154364	5	bad
10154381	5	bad
10154392	5	bad
10154410	5	bad
10154437	0	good
10154439	3	bad
10154450	0	good
10154453	0	bad
10154457	5	bad
10154461	5	good
10154462	5	bad
10154491	5	good
10154493	5	bad
10154552	5	bad
10154553	5	bad
10154577	5	good
10154579	5	bad
10154590	5	bad
10154595	5	good
10154608	5	good
10154657	5	good
10154687	5	bad
10154725	4	bad
10154729	4	good
10154791	0	bad
10154801	0	bad
10154805	0	bad
10154823	5	good
10154826	5	good
10154842	4	good
10154856	4	good
10154869	5	bad
10154885	5	good
10154892	0	good
10154906	5	bad
10154919	5	good
10154927	5	good
10154942	4	good
10154945	5	good
10154968	5	good
10154976	5	bad
10154993	5	bad
10154997	5	good
10154998	0	bad
10155010	0	good
10155043	5	bad
10155045	5	good
10155062	5	good
10155070	5	good
10155076	3	good
10155077	5	good
10155079	4	good
10155083	5	good
10155105	5	good
10155123	0	bad
10155136	5	good
10155147	0	good
10155149	5	good
10155170	0	bad
10155192	5	good
10155199	5	good
10155249	5	bad
10155253	5	good
10155263	5	good
10155265	0	good
10155266	5	bad
10155284	5	good
10155308	5	bad
10155327	5	good
10155360	5	good
10155416	5	good
10155431	5	bad
10155442	5	bad
10155450	5	bad
10155463	5	good
10155470	0	good
10155479	5	bad
10155492	5	bad
10155520	5	bad
10155543	5	good
10155544	5	good
10155547	5	bad
10155561	5	good
10155569	5	bad
10155586	5	good
10155618	5	good
10155633	4	good
10155647	0	bad
10155667	5	good
10155670	5	good
10155676	5	bad
10155699	0	good
10155703	5	good
10155705	0	bad
10155725	5	good
10155743	5	good
10155748	0	bad
10155768	5	good
10155787	5	good
10155796	5	good
10155802	5	bad
10155813	5	bad
10155824	3	good
10155855	0	good
10155858	3	bad
10155878	5	good
10155892	5	good
10155899	5	good
10155907	0	bad
10155913	5	good
10155924	5	good
10155933	5	good
10155943	0	bad
10155944	5	bad
10155972	5	good
10155973	5	bad
10155986	5	good
10155997	5	bad
10156027	0	good
10156031	5	good
10156034	5	good
10156042	5	good
10156101	5	good
10156107	0	bad
10156114	0	bad
10156124	5	good
10156148	5	bad
10156155	5	good
10156167	0	good
10156171	5	good
10156174	0	good
10156175	5	good
10156178	5	good
10156195	0	good
10156214	0	good
10156220	5	bad
10156225	5	good
10156231	5	bad
10156262	5	bad
10156276	5	good
10156281	5	bad
10156326	5	good
10156359	5	bad
10156375	3	good
10156381	3	good
10156383	5	good
10156393	0	bad
10156413	3	bad
10156427	4	good
10156432	1	good
10156434	5	good
10156436	0	bad
10156459	0	good
10156464	0	good
10156495	5	bad
10156538	5	good
10156548	3	bad
10156557	5	bad
10156580	0	good
10156582	5	good
10156584	5	good
10156597	0	good
10156602	5	good
10156609	5	good
10156645	5	good
10156646	5	good
10156653	4	good
10156677	1	bad
10156687	5	good
10156702	5	good
10156703	5	good
10156710	4	good
10156717	5	good
10156721	5	bad
10156732	5	good
10156746	0	good
10156774	5	good
10156782	5	good
10156785	5	good
10156789	0	good
10156796	4	good
10156816	5	good
10156822	5	bad
10156828	1	bad
10156838	5	good
10156853	5	good
10156857	5	good
10156860	5	good
10156893	4	bad
10156897	5	bad
10156903	3	good
10156921	5	bad
10156934	5	good
10156937	3	good
10156951	0	good
10156962	5	good
10156969	5	good
10156984	4	good
10157001	4	bad
10157039	5	bad
10157048	5	good
10157069	4	good
10157102	1	bad
10157123	4	bad
10157135	5	good
10157167	5	good
10157174	5	good
10157196	5	good
10157204	5	good
10157214	5	good
10157224	5	good
10157246	0	good
10157251	0	bad
10157270	5	bad
10157275	5	good
10157287	5	bad
10157304	5	bad
10157313	5	bad
10157314	0	good
10157328	5	bad
10157349	5	bad
10157416	5	good
10157440	0	bad
10157453	5	good
10157480	5	good
10157492	5	good
10157500	5	good
10157511	4	good
10157525	4	good
10157534	5	bad
10157538	0	good
10157540	5	good
10157559	5	good
10157565	0	good
10157566	5	good
10157573	5	good
10157613	5	bad
10157627	4	good
10157631	5	good
10157652	4	good
10157668	0	good
10157674	5	good
10157687	5	good
10157697	5	good
10157737	4	good
10157746	5	good
10157787	0	good
10157802	5	bad
10157803	3	good
10157831	5	bad
10157839	5	bad
10157862	5	bad
10157865	0	good
10157866	5	good
10157877	5	bad
10157885	5	good
10157897	5	good
10157934	5	bad
10157972	5	bad
10157995	5	good
10158012	1	good
10158016	3	bad
10158025	5	good
10158045	0	good
10158108	5	good
10158127	0	bad
10158146	5	good
10158176	0	bad
10158186	5	good
10158198	5	good
10158204	5	bad
10158212	3	good
10158229	5	bad
10158241	4	good
10158274	5	good
10158327	5	good
10158356	5	good
10158375	4	good
10158402	5	good
10158462	1	good
10158466	4	good
10158474	5	bad
10158512	1	bad
10158534	5	bad
10158548	5	bad
10158549	5	good
10158564	5	good
10158573	3	bad
10158582	5	bad
10158605	5	good
10158612	5	good
10158639	5	bad
10158647	5	good
10158653	0	good
10158679	5	bad
10158685	5	bad
10158702	5	good
10158704	4	bad
10158710	5	bad
10158725	5	good
10158756	5	bad
10158787	5	good
10158802	4	good
10158915	3	bad
10158933	5	good
10158939	5	good
10158940	5	good
10158972	5	bad
10159040	5	bad
10159046	5	good
10159067	4	good
10159068	5	bad
10159084	1	good
10159102	5	good
10159112	5	bad
10159132	5	good
10159162	0	bad
10159190	5	good
10159217	5	good
10159223	1	good
10159233	5	good
10159237	5	good
10159280	5	good
10159286	5	good
10159287	1	good
10159289	0	good
10159314	3	good
10159321	0	good
10159340	1	bad
10159360	5	bad
10159364	5	good
10159402	5	good
10159409	5	bad
10159424	4	bad
10159439	5	good
10159440	4	good
10159461	5	good
10159462	5	good
10159479	5	good
10159483	5	good
10159491	5	good
10159503	5	bad
10159512	5	bad
10159514	5	good
10159546	5	good
10159566	1	good
10159592	0	good
10159608	0	bad
10159619	5	good
10159678	5	good
10159739	5	bad
10159748	5	good
10159791	5	good
10159805	4	good
10159807	4	good
10159836	0	good
10159838	5	good
10159910	5	good
10159963	5	good
10159974	0	good
10159986	5	good
10159988	5	good
10159997	5	bad
10159998	0	bad
10159999	5	good
10160001	0	bad
10160033	5	good
10160059	5	good
10160094	4	good
10160143	0	bad
10160191	5	good
10160211	5	bad
10160234	5	good
10160262	5	bad
10160263	0	good
10160268	5	good
10160270	5	bad
10160278	5	good
10160284	5	good
10160304	0	bad
10160306	5	good
10160313	5	good
10160315	5	good
10160322	5	good
10160347	5	bad
10160351	5	good
10160375	5	good
10160383	5	good
10160392	5	bad
10160414	5	good
10160418	0	good
10160428	4	bad
10160430	5	good
10160457	5	bad
10160479	0	bad
10160481	0	good
10160485	4	bad
10160488	3	bad
10160519	5	good
10160543	0	bad
10160545	5	good
10160547	1	good
10160578	0	good
10160580	5	bad
10160581	5	good
10160648	5	bad
10160659	0	bad
10160670	0	good
10160674	0	bad
10160675	5	bad
10160691	5	good
10160697	5	good
10160707	0	bad
10160744	5	good
10160746	5	bad
10160788	5	good
10160794	5	good
10160808	4	good
10160852	5	good
10160874	5	good
10160901	0	bad
10160913	5	good
10160927	5	good
10160931	5	good
10160957	0	bad
10160967	0	good
10160985	5	good
10160989	5	good
10160994	5	bad
10161070	0	good
10161075	5	bad
10161101	5	good
10161102	0	good
10161137	4	good
10161234	5	good
10161287	1	good
10161309	5	good
10161326	5	good
10161329	5	bad
10161340	0	good
10161371	5	good
10161411	5	good
10161446	5	good
10161450	5	bad
10161468	5	good
10161484	5	good
10161498	5	bad
10161554	5	good
10161581	5	good
10161592	5	bad
10161622	5	good
10161629	5	good
10161650	5	good
10161651	5	good
10161656	5	good
10161671	5	good
10161679	0	good
10161681	0	good
10161745	5	good
10161748	5	good
10161794	5	bad
10161804	0	bad
10161832	5	bad
10161835	5	good
10161865	3	good
10161869	3	good
10161909	5	bad
10161919	5	good
10161927	5	bad
10161933	5	bad
10161954	5	good
10161962	5	good
10161964	0	good
10161984	0	good
10162058	5	bad
10162083	5	bad
10162089	5	bad
10162109	5	good
10162152	5	good
10162155	0	good
10162161	5	good
10162162	5	good
10162201	5	bad
10162315	0	bad
10162329	5	good
10162346	5	good
10162352	5	good
10162358	5	good
10162361	5	good
10162383	5	bad
10162392	5	bad
10162396	5	good
10162400	0	good
10162406	5	good
10162414	5	good
10162424	5	good
10162459	1	good
10162461	5	good
10162472	5	good
10162517	4	good
10162520	5	good
10162522	4	good
10162535	5	good
10162555	0	good
10162568	5	good
10162582	5	good
10162622	5	good
10162674	5	good
10162686	5	good
10162717	5	good
10162718	5	bad
10162722	0	good
10162723	5	good
10162726	1	good
10162734	5	good
10162755	5	good
10162758	4	good
10162765	3	good
10162771	5	good
10162793	5	good
10162797	5	good
10162811	5	bad
10162820	5	bad
10162826	4	good
10162876	5	bad
10162887	5	good
10162961	3	good
10162977	5	good
10162980	4	good
10163037	5	good
10163047	5	good
10163060	4	good
10163070	5	good
10163094	5	good
10163108	0	bad
10163128	0	good
10163130	4	bad
10163135	5	good
10163175	3	good
10163218	0	good
10163248	5	good
10163272	5	bad
10163277	5	good
10163300	0	good
10163317	0	bad
10163345	5	good
10163385	0	good
10163397	5	good
10163417	3	good
10163420	1	bad
10163445	5	bad
10163483	5	good
10163491	5	bad
10163504	4	good
10163540	5	bad
10163548	4	good
10163552	5	bad
10163568	5	good
10163584	5	good
10163613	0	bad
10163625	5	bad
10163631	0	good
10163648	4	bad
10163654	5	good
10163670	5	good
10163679	5	good
10163684	5	good
10163700	5	bad
10163707	0	bad
10163716	5	good
10163778	5	good
10163779	5	good
10163787	5	good
10163844	5	good
10163849	5	good
10163851	1	bad
10163889	0	bad
10163903	5	good
10163904	5	good
10163940	5	good
10163942	5	bad
10163964	5	bad
10163977	5	good
10163982	5	good
10163993	5	good
10164020	5	good
10164022	4	bad
10164063	0	good
10164093	5	good
10164228	5	bad
10164263	5	good
10164268	3	bad
10164275	5	good
10164294	3	good
10164301	5	good
10164302	3	bad
10164339	5	bad
10164342	5	good
10164392	5	good
10164399	0	bad
10164418	5	good
10164428	1	bad
10164441	5	good
10164450	5	good
10164452	5	good
10164474	5	good
10164502	5	good
10164511	5	bad
10164591	5	bad
10164624	4	good
10164629	5	bad
10164668	0	bad
10164692	5	good
10164693	5	good
10164695	5	bad
10164724	5	good
10164736	4	bad
10164749	5	good
10164815	5	good
10164847	5	bad
10164884	5	bad
10164885	5	bad
10164892	5	good
10164905	3	bad
10164910	0	bad
10164931	3	good
10164940	1	bad
10164974	0	good
10164986	5	good
10164997	5	good
10165003	5	good
10165016	5	good
10165029	5	good
10165039	5	good
10165053	5	good
10165058	5	good
10165061	5	bad
10165062	0	good
10165084	5	good
10165088	5	good
10165134	5	good
10165145	5	bad
10165157	5	good
10165164	0	good
10165200	0	good
10165207	5	good
10165217	5	good
10165219	0	bad
10165230	5	good
10165240	5	good
10165266	5	good
10165276	5	good
10165303	5	bad
10165314	5	good
10165382	5	bad
10165388	3	good
10165389	5	good
10165406	0	good
10165409	0	bad
10165410	5	good
10165464	5	bad
10165465	0	good
10165480	4	good
10165515	0	good
10165567	0	good
10165612	0	good
10165614	5	good
10165617	0	bad
10165663	5	good
10165669	5	good
10165689	3	bad
10165736	5	good
10165772	5	good
10165790	5	good
10165807	5	good
10165812	5	good
10165865	5	bad
10165899	0	good
10165923	5	bad
10165940	5	bad
10165946	5	good
10165954	5	good
10165968	5	good
10165971	5	good
10165993	3	good
10166006	5	good
10166023	5	bad
10166035	4	good
10166058	5	good
10166062	4	good
10166133	1	bad
10166141	5	bad
10166154	5	good
10166157	5	good
10166162	5	good
10166215	0	good
10166218	5	good
10166249	1	good
10166262	5	bad
10166286	0	good
10166288	0	bad
10166300	5	bad
10166303	5	good
10166319	5	good
10166334	5	good
10166342	4	good
10166362	5	bad
10166363	5	good
10166368	5	good
10166422	5	bad
10166429	0	bad
10166451	5	bad
10166469	5	good
10166491	0	bad
10166524	3	bad
10166536	0	bad
10166547	3	bad
10166562	5	good
10166572	1	bad
10166602	0	bad
10166606	5	good
10166622	5	bad
10166651	0	bad
10166662	0	good
10166675	5	bad
10166683	5	bad
10166708	5	good
10166710	5	good
10166712	5	good
10166715	5	good
10166716	0	good
10166725	5	good
10166750	5	good
10166763	5	good
10166772	1	good
10166828	5	good
10166842	0	good
10166877	5	good
10166924	5	good
10166990	5	bad
10167011	5	good
10167038	5	good
10167062	5	good
10167095	5	good
10167096	5	good
10167117	5	good
10167143	5	good
10167157	5	good
10167160	5	good
10167171	5	good
10167202	5	good
10167220	5	good
10167227	5	bad
10167240	0	good
10167262	5	bad
10167312	5	good
10167313	4	good
10167322	5	good
10167353	5	good
10167400	5	good
10167425	5	good
10167434	5	good
10167444	5	good
10167458	5	good
10167460	5	good
10167461	5	good
10167470	1	bad
10167475	5	bad
10167480	5	good
10167515	5	bad
10167534	5	bad
10167538	5	good
10167592	0	good
10167615	5	good
10167651	5	good
10167653	5	good
10167672	0	bad
10167680	5	good
10167686	0	good
