uid	format-tags-com.android.version	tag
10104199	-1	good
10104201	-1	bad
10104222	1	good
10104229	-1	bad
10104235	-1	bad
10104237	-1	bad
10104291	-1	good
10104316	-1	bad
10104327	-1	bad
10104330	-1	bad
10104342	-1	good
10104416	0	bad
10104440	-1	bad
10104450	1	good
10104467	-1	good
10104476	-1	good
10104477	-1	bad
10104484	-1	good
10104507	0	bad
10104534	-1	bad
10104555	0	good
10104574	-1	good
10104592	-1	good
10104619	-1	good
10104630	-1	good
10104642	-1	bad
10104650	1	bad
10104652	-1	good
10104657	1	bad
10104659	-1	bad
10104701	2	good
10104705	-1	bad
10104709	-1	good
10104732	1	good
10104780	-1	good
10104798	-1	good
10104826	-1	bad
10104882	2	good
10104895	1	good
10104904	1	bad
10104924	-1	bad
10104938	-1	bad
10104945	-1	good
10104960	-1	bad
10104971	-1	bad
10104978	-1	good
10105033	-1	good
10105043	1	good
10105084	-1	bad
10105099	-1	good
10105126	-1	bad
10105130	1	good
10105160	-1	bad
10105226	-1	bad
10105244	-1	bad
10105263	1	bad
10105279	-1	good
10105300	-1	good
10105376	0	good
10105382	1	good
10105385	-1	good
10105393	-1	good
10105396	-1	good
10105416	-1	bad
10105418	2	bad
10105431	1	good
10105439	-1	good
10105444	1	good
10105474	1	good
10105488	1	good
10105510	1	bad
10105559	1	good
10105617	1	bad
10105624	-1	bad
10105628	-1	good
10105649	-1	bad
10105717	-1	bad
10105720	0	good
10105741	-1	good
10105753	-1	good
10105789	2	good
10105870	-1	bad
10105906	1	good
10105921	-1	bad
10105928	-1	bad
10105933	0	good
10105935	1	good
10105937	-1	good
10105940	1	bad
10105964	1	good
10105977	1	good
10105984	-1	bad
10106027	-1	good
10106029	-1	bad
10106030	2	bad
10106066	1	good
10106085	-1	good
10106105	-1	good
10106120	1	good
10106155	-1	bad
10106158	-1	bad
10106173	-1	good
10106242	-1	bad
10106248	-1	good
10106250	-1	good
10106265	-1	good
10106289	-1	bad
10106308	-1	good
10106337	-1	good
10106345	0	bad
10106365	-1	good
10106406	0	good
10106407	-1	good
10106426	-1	good
10106434	-1	good
10106463	1	good
10106521	-1	good
10106546	1	bad
10106549	1	bad
10106568	-1	good
10106599	-1	good
10106606	-1	bad
10106612	-1	good
10106627	-1	bad
10106643	-1	bad
10106650	-1	good
10106671	1	good
10106678	1	bad
10106687	1	bad
10106694	0	bad
10106707	1	good
10106710	-1	good
10106718	-1	good
10106766	-1	good
10106783	2	good
10106807	-1	good
10106809	-1	good
10106818	1	good
10106868	1	good
10106883	0	bad
10106907	-1	good
10106910	-1	good
10106913	-1	bad
10106944	-1	bad
10106953	-1	good
10106968	-1	good
10106987	-1	good
10107001	-1	good
10107005	-1	good
10107032	0	good
10107044	-1	good
10107050	0	good
10107062	-1	good
10107080	-1	good
10107115	-1	bad
10107129	-1	good
10107134	-1	good
10107140	-1	good
10107150	-1	good
10107164	-1	good
10107175	-1	good
10107193	-1	good
10107238	-1	bad
10107258	-1	good
10107268	-1	bad
10107319	-1	good
10107323	-1	bad
10107334	-1	bad
10107400	-1	bad
10107429	-1	bad
10107459	0	good
10107464	-1	bad
10107476	-1	good
10107509	-1	bad
10107510	-1	bad
10107543	-1	good
10107545	1	good
10107554	1	bad
10107574	-1	good
10107581	0	good
10107627	-1	bad
10107629	-1	good
10107663	-1	bad
10107673	-1	bad
10107702	-1	good
10107708	-1	good
10107733	-1	bad
10107771	0	good
10107797	-1	bad
10107805	1	bad
10107808	-1	bad
10107828	1	good
10107837	-1	bad
10107858	-1	good
10107923	-1	bad
10107931	1	good
10107937	-1	good
10107946	-1	bad
10107949	-1	bad
10107972	-1	good
10107993	-1	good
10107994	-1	good
10107999	-1	bad
10108022	0	good
10108031	0	bad
10108050	-1	good
10108082	1	good
10108090	-1	good
10108104	1	good
10108118	1	bad
10108129	-1	bad
10108139	-1	bad
10108144	-1	good
10108148	-1	bad
10108208	-1	bad
10108236	-1	bad
10108257	0	good
10108284	-1	good
10108322	2	good
10108325	-1	good
10108326	-1	bad
10108345	-1	good
10108368	1	bad
10108416	-1	bad
10108419	1	good
10108423	2	good
10108468	-1	good
10108481	-1	good
10108507	-1	bad
10108508	0	good
10108539	-1	good
10108542	-1	bad
10108543	-1	good
10108549	-1	bad
10108551	1	good
10108574	-1	bad
10108578	-1	good
10108622	-1	good
10108646	-1	good
10108648	-1	bad
10108655	-1	good
10108701	-1	bad
10108723	-1	good
10108744	1	good
10108790	1	good
10108809	1	good
10108812	-1	good
10108813	-1	good
10108830	1	bad
10108833	-1	good
10108870	-1	good
10108872	-1	good
10108894	2	good
10108920	-1	bad
10108921	-1	bad
10108936	-1	good
10108953	-1	good
10108959	1	good
10108960	-1	bad
10108995	-1	good
10109010	-1	bad
10109017	-1	good
10109026	1	good
10109027	-1	good
10109042	-1	bad
10109043	1	good
10109048	-1	bad
10109049	-1	bad
10109128	-1	good
10109178	1	good
10109197	-1	good
10109255	-1	good
10109265	-1	good
10109290	-1	bad
10109296	-1	bad
10109309	-1	bad
10109316	-1	good
10109321	-1	bad
10109335	3	good
10109341	1	bad
10109348	0	bad
10109362	-1	good
10109371	-1	good
10109395	-1	bad
10109399	-1	bad
10109423	1	bad
10109427	0	bad
10109434	-1	bad
10109450	-1	good
10109468	-1	good
10109486	-1	bad
10109498	-1	good
10109507	-1	good
10109522	-1	good
10109557	-1	good
10109594	-1	good
10109607	-1	good
10109611	-1	good
10109612	1	good
10109616	-1	good
10109663	2	bad
10109680	0	good
10109683	-1	good
10109700	-1	good
10109708	-1	bad
10109772	-1	good
10109775	-1	good
10109780	-1	good
10109782	0	good
10109790	-1	good
10109817	1	bad
10109819	-1	bad
10109828	-1	bad
10109835	-1	good
10109850	2	good
10109863	-1	bad
10109875	-1	good
10109905	0	good
10109914	1	good
10109920	-1	bad
10109943	0	good
10109974	1	bad
10109985	1	good
10109986	1	good
10109987	-1	bad
10109988	-1	bad
10110001	-1	bad
10110010	1	bad
10110036	1	good
10110054	-1	bad
10110069	-1	good
10110074	0	good
10110096	-1	good
10110116	-1	bad
10110118	2	good
10110119	-1	good
10110125	-1	bad
10110151	-1	good
10110158	-1	good
10110164	-1	good
10110179	-1	good
10110181	-1	bad
10110192	1	good
10110209	-1	good
10110221	1	bad
10110225	-1	good
10110228	-1	good
10110239	0	good
10110274	-1	bad
10110289	-1	good
10110300	-1	good
10110312	-1	good
10110344	1	good
10110350	-1	good
10110353	-1	good
10110357	-1	bad
10110366	-1	good
10110391	1	good
10110407	-1	bad
10110415	1	good
10110418	-1	good
10110501	-1	good
10110530	-1	good
10110558	2	good
10110561	-1	good
10110581	-1	good
10110583	0	good
10110616	-1	bad
10110617	-1	good
10110618	1	good
10110639	-1	good
10110641	1	good
10110645	1	bad
10110658	-1	bad
10110681	-1	good
10110684	-1	bad
10110699	0	good
10110702	-1	good
10110709	-1	bad
10110724	-1	bad
10110730	-1	good
10110746	-1	good
10110765	-1	good
10110783	-1	bad
10110793	-1	bad
10110803	0	good
10110834	-1	bad
10110849	-1	bad
10110859	-1	good
10110935	-1	good
10110937	0	good
10110956	0	good
10110999	1	good
10111007	0	good
10111012	-1	good
10111029	-1	good
10111031	-1	good
10111037	-1	good
10111049	-1	bad
10111050	1	bad
10111054	0	good
10111077	-1	good
10111108	1	good
10111111	1	good
10111113	-1	good
10111117	-1	bad
10111126	-1	good
10111134	-1	good
10111156	-1	good
10111177	-1	good
10111184	-1	good
10111186	-1	good
10111211	0	good
10111221	-1	good
10111222	-1	good
10111233	-1	good
10111239	-1	good
10111270	-1	good
10111279	-1	bad
10111285	1	good
10111312	-1	good
10111320	-1	bad
10111342	-1	bad
10111346	1	bad
10111352	-1	good
10111354	1	good
10111385	1	bad
10111430	-1	bad
10111453	-1	bad
10111482	0	bad
10111486	-1	bad
10111529	-1	good
10111535	-1	bad
10111544	2	good
10111555	-1	bad
10111556	-1	good
10111573	-1	good
10111576	1	good
10111579	-1	good
10111602	-1	good
10111634	1	bad
10111644	-1	good
10111648	1	good
10111652	1	good
10111654	-1	good
10111661	-1	good
10111673	2	good
10111689	2	good
10111696	-1	bad
10111726	-1	bad
10111730	1	good
10111740	-1	good
10111759	-1	good
10111767	-1	good
10111780	-1	good
10111784	-1	good
10111810	0	bad
10111812	1	bad
10111827	-1	bad
10111828	0	good
10111842	-1	good
10111889	-1	good
10111918	-1	good
10111920	-1	good
10111922	-1	good
10111925	1	good
10111932	-1	bad
10111945	-1	good
10111966	1	good
10111975	-1	good
10111979	1	good
10111984	-1	bad
10112018	1	good
10112022	-1	good
10112031	-1	good
10112051	-1	good
10112075	-1	good
10112084	-1	good
10112087	-1	bad
10112097	-1	good
10112139	-1	good
10112160	1	good
10112199	0	bad
10112236	-1	good
10112304	0	bad
10112318	-1	good
10112339	-1	good
10112355	1	bad
10112360	-1	good
10112384	-1	good
10112438	1	bad
10112439	-1	good
10112444	-1	bad
10112453	2	good
10112460	-1	bad
10112463	-1	bad
10112475	-1	good
10112501	-1	good
10112533	-1	bad
10112542	-1	good
10112548	-1	good
10112554	-1	bad
10112573	-1	bad
10112584	-1	good
10112589	-1	bad
10112639	-1	good
10112642	-1	good
10112643	-1	good
10112659	1	good
10112661	-1	good
10112731	-1	bad
10112756	-1	good
10112762	1	good
10112766	-1	bad
10112768	-1	bad
10112771	-1	good
10112773	-1	bad
10112776	-1	bad
10112781	-1	bad
10112784	-1	good
10112785	-1	good
10112792	1	bad
10112827	-1	good
10112842	-1	good
10112870	-1	bad
10112878	-1	good
10112922	-1	good
10112933	-1	good
10112942	2	bad
10112945	-1	bad
10112978	-1	bad
10112982	1	bad
10113034	0	good
10113047	-1	good
10113048	-1	bad
10113068	-1	good
10113081	0	good
10113110	-1	good
10113172	-1	good
10113199	-1	good
10113204	1	good
10113244	-1	bad
10113267	-1	good
10113269	-1	bad
10113308	-1	good
10113374	1	bad
10113375	-1	bad
10113399	-1	bad
10113424	-1	good
10113448	1	good
10113464	-1	good
10113476	-1	bad
10113482	2	good
10113495	-1	good
10113498	-1	good
10113514	-1	good
10113526	-1	good
10113536	-1	good
10113549	1	good
10113550	-1	good
10113556	2	good
10113566	-1	bad
10113568	1	good
10113570	-1	good
10113581	1	bad
10113592	-1	bad
10113603	-1	good
10113609	0	bad
10113613	-1	good
10113616	-1	bad
10113618	1	good
10113622	-1	good
10113632	1	bad
10113647	2	bad
10113677	0	good
10113688	-1	bad
10113695	-1	good
10113699	-1	good
10113702	1	good
10113783	1	good
10113788	-1	bad
10113799	-1	good
10113803	-1	bad
10113820	-1	bad
10113830	-1	bad
10113836	-1	bad
10113842	1	good
10113847	0	bad
10113848	-1	good
10113850	-1	good
10113856	-1	bad
10113861	-1	good
10113894	3	good
10113913	-1	good
10113925	-1	bad
10113955	1	good
10113960	1	good
10114013	-1	good
10114023	-1	good
10114039	-1	bad
10114048	-1	good
10114060	-1	good
10114101	-1	good
10114117	-1	good
10114144	-1	good
10114145	1	good
10114162	-1	bad
10114163	-1	good
10114170	1	good
10114198	-1	good
10114207	-1	bad
10114214	-1	good
10114229	-1	bad
10114232	-1	good
10114234	-1	good
10114262	-1	bad
10114270	-1	good
10114274	-1	good
10114296	2	good
10114301	-1	bad
10114308	-1	bad
10114327	-1	bad
10114344	-1	bad
10114360	-1	bad
10114361	0	good
10114370	-1	bad
10114374	-1	bad
10114378	-1	good
10114383	-1	bad
10114384	-1	bad
10114387	-1	bad
10114392	-1	good
10114415	-1	good
10114441	-1	good
10114466	-1	good
10114475	-1	good
10114492	-1	good
10114497	-1	good
10114515	-1	bad
10114516	-1	good
10114532	-1	good
10114533	-1	good
10114538	-1	bad
10114549	-1	bad
10114550	-1	good
10114576	-1	good
10114603	-1	good
10114612	-1	good
10114628	1	bad
10114651	-1	good
10114656	-1	good
10114685	-1	good
10114689	-1	good
10114731	2	good
10114746	-1	good
10114780	1	good
10114789	1	bad
10114797	-1	bad
10114843	-1	good
10114845	1	good
10114847	-1	good
10114852	-1	good
10114956	-1	good
10114965	-1	good
10114980	1	good
10115006	-1	good
10115027	3	good
10115029	-1	bad
10115037	-1	bad
10115039	-1	bad
10115042	-1	good
10115053	-1	bad
10115091	1	bad
10115095	-1	bad
10115107	-1	good
10115109	0	bad
10115127	-1	good
10115132	-1	bad
10115144	1	bad
10115158	2	good
10115170	-1	good
10115178	1	bad
10115179	-1	good
10115215	-1	bad
10115226	2	bad
10115227	-1	bad
10115284	-1	bad
10115296	-1	good
10115323	-1	bad
10115354	1	good
10115371	2	good
10115376	-1	good
10115392	-1	good
10115398	1	bad
10115424	-1	good
10115435	2	good
10115459	-1	good
10115460	1	good
10115497	-1	good
10115498	-1	bad
10115522	-1	bad
10115526	-1	bad
10115528	1	good
10115547	-1	good
10115559	1	bad
10115570	1	good
10115572	-1	good
10115584	-1	good
10115598	-1	bad
10115608	-1	good
10115622	0	good
10115642	-1	bad
10115648	0	bad
10115653	-1	bad
10115663	-1	good
10115673	-1	bad
10115690	-1	good
10115722	1	bad
10115729	-1	bad
10115739	-1	bad
10115745	-1	bad
10115753	1	bad
10115790	-1	bad
10115796	-1	good
10115811	-1	good
10115820	-1	bad
10115822	-1	bad
10115830	-1	good
10115845	-1	good
10115858	-1	good
10115860	-1	bad
10115865	-1	good
10115873	-1	good
10115887	-1	bad
10115888	-1	good
10115925	1	good
10115926	0	bad
10115938	-1	bad
10115955	-1	good
10115969	-1	good
10115970	1	good
10115978	-1	good
10115982	-1	good
10115988	-1	good
10115993	-1	bad
10116013	-1	good
10116032	-1	good
10116035	-1	good
10116048	-1	bad
10116063	-1	good
10116069	-1	good
10116142	0	good
10116159	2	good
10116168	-1	bad
10116181	-1	good
10116207	-1	good
10116247	1	bad
10116261	-1	good
10116278	0	good
10116279	-1	good
10116307	-1	good
10116361	1	good
10116366	-1	bad
10116383	-1	good
10116412	-1	good
10116413	-1	good
10116463	-1	bad
10116466	3	good
10116474	1	bad
10116479	-1	good
10116488	-1	bad
10116504	-1	good
10116515	-1	good
10116544	-1	good
10116596	-1	bad
10116625	-1	bad
10116641	1	good
10116649	2	good
10116660	-1	good
10116665	-1	good
10116675	1	bad
10116709	1	bad
10116732	1	good
10116755	1	bad
10116765	1	good
10116768	1	good
10116793	-1	good
10116807	1	good
10116824	1	bad
10116850	-1	good
10116852	1	good
10116853	1	bad
10116857	-1	good
10116897	-1	bad
10116908	-1	good
10116913	1	good
10116920	-1	good
10116930	0	good
10116942	-1	good
10116945	-1	good
10116949	-1	good
10116955	-1	good
10116969	-1	good
10116983	-1	bad
10116984	1	good
10116996	-1	good
10117031	-1	good
10117039	-1	bad
10117063	-1	good
10117068	-1	bad
10117088	-1	bad
10117090	-1	good
10117109	-1	bad
10117124	-1	bad
10117135	2	good
10117146	-1	bad
10117176	-1	good
10117186	-1	bad
10117222	-1	good
10117255	0	good
10117277	-1	bad
10117307	-1	bad
10117331	-1	bad
10117333	-1	bad
10117347	-1	bad
10117367	-1	good
10117400	-1	good
10117406	-1	bad
10117414	-1	bad
10117459	-1	good
10117493	-1	good
10117498	1	bad
10117502	-1	good
10117530	-1	bad
10117538	-1	good
10117542	1	good
10117578	0	bad
10117583	-1	bad
10117593	-1	good
10117600	-1	bad
10117609	-1	good
10117612	1	good
10117638	-1	good
10117657	-1	bad
10117684	-1	good
10117697	-1	good
10117710	0	good
10117726	-1	good
10117732	0	bad
10117733	-1	good
10117755	-1	bad
10117763	-1	bad
10117771	-1	bad
10117772	1	bad
10117815	3	good
10117836	0	good
10117846	1	good
10117858	-1	bad
10117861	1	bad
10117863	1	good
10117869	-1	bad
10117925	-1	bad
10117931	-1	good
10117938	1	good
10117943	0	bad
10117945	-1	bad
10117962	1	bad
10117974	-1	bad
10117975	1	good
10117978	-1	good
10117993	-1	bad
10117996	1	bad
10118001	-1	good
10118037	-1	good
10118047	-1	good
10118051	-1	good
10118053	-1	good
10118077	-1	good
10118093	1	good
10118107	-1	good
10118122	-1	good
10118128	-1	bad
10118131	0	good
10118136	-1	good
10118141	-1	good
10118146	1	good
10118162	1	good
10118188	0	good
10118206	-1	good
10118263	-1	good
10118265	-1	bad
10118268	-1	good
10118273	-1	good
10118294	-1	bad
10118314	-1	good
10118315	-1	bad
10118323	-1	good
10118328	1	bad
10118331	-1	good
10118386	-1	good
10118404	-1	good
10118409	-1	good
10118411	-1	good
10118428	1	good
10118430	0	bad
10118437	-1	good
10118438	0	bad
10118446	-1	good
10118461	-1	good
10118472	0	good
10118484	-1	good
10118492	-1	good
10118507	-1	good
10118509	-1	good
10118537	1	good
10118543	0	bad
10118544	-1	good
10118590	-1	bad
10118611	1	good
10118630	1	good
10118631	-1	bad
10118735	-1	good
10118774	-1	bad
10118800	-1	bad
10118802	-1	bad
10118814	-1	bad
10118822	-1	good
10118846	-1	bad
10118855	-1	good
10118861	-1	good
10118885	-1	good
10118892	-1	good
10118907	-1	good
10118918	1	good
10118957	-1	good
10118967	1	good
10118977	-1	good
10118983	-1	bad
10118988	-1	good
10118990	-1	bad
10119006	3	bad
10119007	-1	good
10119015	-1	bad
10119032	-1	good
10119063	-1	good
10119065	-1	good
10119081	-1	bad
10119117	-1	bad
10119118	-1	bad
10119122	-1	good
10119123	-1	good
10119158	1	good
10119173	-1	good
10119183	-1	good
10119207	-1	bad
10119233	-1	bad
10119241	-1	good
10119296	-1	good
10119351	-1	good
10119357	-1	good
10119367	-1	good
10119378	-1	good
10119390	-1	good
10119438	-1	bad
10119451	-1	bad
10119458	-1	good
10119461	-1	bad
10119463	-1	good
10119469	-1	bad
10119495	-1	good
10119500	-1	good
10119501	1	good
10119506	-1	good
10119510	-1	bad
10119543	-1	good
10119546	1	good
10119548	0	bad
10119559	-1	good
10119591	-1	good
10119612	-1	bad
10119630	1	good
10119631	-1	good
10119641	1	good
10119659	1	good
10119662	-1	bad
10119673	-1	bad
10119694	-1	bad
10119707	-1	good
10119715	1	bad
10119749	-1	good
10119788	-1	bad
10119795	-1	bad
10119834	-1	good
10119836	-1	bad
10119845	-1	good
10119879	-1	bad
10119890	1	bad
10119906	-1	bad
10119915	-1	bad
10119916	-1	good
10119919	-1	bad
10119925	-1	good
10119960	2	good
10119966	1	bad
10119970	-1	good
10119975	-1	good
10119978	-1	good
10119982	-1	bad
10119984	-1	good
10119992	-1	good
10120002	-1	good
10120018	-1	bad
10120024	-1	bad
10120069	-1	bad
10120074	-1	good
10120097	-1	good
10120104	-1	good
10120123	-1	bad
10120204	-1	bad
10120231	1	good
10120334	-1	good
10120434	2	good
10120437	0	good
10120442	-1	bad
10120453	-1	good
10120455	-1	bad
10120457	-1	good
10120508	-1	good
10120521	-1	good
10120567	-1	bad
10120624	-1	good
10120641	-1	good
10120654	-1	bad
10120658	-1	bad
10120678	1	good
10120698	2	good
10120700	-1	bad
10120725	-1	good
10120738	-1	good
10120748	2	good
10120790	-1	good
10120808	1	bad
10120816	-1	good
10120826	-1	bad
10120831	-1	good
10120867	-1	bad
10120875	-1	good
10120888	-1	good
10120889	-1	bad
10120893	-1	good
10120923	-1	good
10120950	-1	good
10120952	2	good
10120998	-1	bad
10121015	-1	good
10121044	-1	good
10121055	-1	good
10121064	-1	good
10121065	1	bad
10121081	2	good
10121118	-1	bad
10121132	2	good
10121182	1	good
10121189	0	good
10121195	1	bad
10121204	-1	good
10121228	1	good
10121240	-1	bad
10121251	-1	good
10121253	-1	good
10121256	1	bad
10121281	-1	good
10121285	0	bad
10121310	-1	good
10121319	-1	bad
10121340	-1	good
10121343	-1	good
10121349	0	good
10121401	-1	bad
10121404	-1	bad
10121405	-1	bad
10121412	-1	good
10121435	2	good
10121436	-1	bad
10121443	-1	good
10121453	-1	good
10121459	-1	good
10121473	1	bad
10121490	1	good
10121515	-1	bad
10121520	-1	bad
10121557	-1	good
10121562	-1	good
10121567	-1	good
10121569	-1	good
10121577	-1	good
10121585	-1	good
10121608	1	good
10121622	-1	good
10121639	-1	bad
10121661	-1	good
10121683	-1	bad
10121703	-1	good
10121713	1	bad
10121754	-1	bad
10121764	-1	bad
10121777	1	good
10121788	-1	good
10121789	-1	good
10121809	-1	good
10121829	-1	bad
10121830	1	good
10121853	-1	bad
10121860	-1	good
10121914	-1	good
10121919	-1	good
10121926	-1	bad
10121936	-1	good
10121956	0	bad
10121987	1	good
10121991	1	good
10122013	0	bad
10122045	-1	good
10122069	-1	bad
10122091	-1	good
10122123	-1	good
10122142	1	good
10122145	1	good
10122151	-1	bad
10122189	-1	bad
10122198	-1	good
10122203	-1	good
10122204	0	good
10122236	-1	good
10122240	-1	good
10122244	-1	good
10122249	-1	bad
10122260	-1	good
10122276	-1	bad
10122281	-1	bad
10122326	-1	good
10122394	1	good
10122410	1	bad
10122414	1	good
10122417	1	bad
10122436	-1	good
10122448	0	bad
10122454	-1	good
10122482	-1	good
10122489	1	bad
10122519	-1	bad
10122520	-1	good
10122528	-1	good
10122553	0	bad
10122554	-1	good
10122580	-1	bad
10122589	-1	good
10122605	2	good
10122644	1	bad
10122649	-1	bad
10122669	1	good
10122676	-1	good
10122698	-1	good
10122707	-1	bad
10122769	-1	good
10122788	0	bad
10122802	-1	good
10122818	0	good
10122835	-1	good
10122845	-1	bad
10122878	-1	bad
10122928	-1	good
10122965	-1	good
10122990	-1	good
10123010	-1	bad
10123052	-1	bad
10123122	1	good
10123124	2	good
10123140	-1	good
10123165	-1	good
10123226	-1	good
10123231	0	bad
10123242	1	good
10123256	-1	good
10123283	-1	good
10123287	-1	good
10123332	-1	good
10123335	2	good
10123361	-1	bad
10123367	-1	good
10123425	-1	bad
10123439	2	good
10123442	-1	good
10123455	-1	good
10123518	-1	good
10123522	1	bad
10123542	-1	good
10123553	0	bad
10123561	-1	good
10123573	-1	bad
10123576	-1	good
10123578	-1	bad
10123616	-1	good
10123623	0	good
10123642	-1	bad
10123651	-1	good
10123662	-1	bad
10123672	-1	bad
10123754	-1	good
10123765	-1	bad
10123782	-1	good
10123795	0	bad
10123799	-1	bad
10123805	-1	bad
10123813	-1	bad
10123831	-1	good
10123832	-1	bad
10123863	-1	good
10123890	1	bad
10123913	-1	bad
10123923	-1	good
10123929	-1	good
10123960	0	good
10123988	-1	good
10123993	-1	good
10124011	1	good
10124015	-1	good
10124054	-1	good
10124067	-1	good
10124094	-1	bad
10124095	-1	bad
10124120	-1	good
10124171	-1	good
10124172	0	good
10124175	-1	bad
10124177	-1	good
10124182	-1	bad
10124195	-1	bad
10124233	-1	good
10124241	-1	bad
10124258	1	bad
10124270	-1	good
10124275	-1	good
10124281	-1	good
10124286	-1	good
10124287	-1	good
10124306	1	good
10124335	-1	good
10124341	-1	good
10124383	0	good
10124387	-1	bad
10124436	0	good
10124453	-1	good
10124459	-1	good
10124464	-1	good
10124466	-1	good
10124492	-1	bad
10124495	-1	good
10124497	-1	good
10124499	-1	good
10124509	-1	good
10124512	-1	good
10124523	1	bad
10124537	-1	good
10124556	0	good
10124560	-1	good
10124575	-1	good
10124596	-1	good
10124623	-1	good
10124630	-1	good
10124635	-1	bad
10124673	-1	good
10124674	0	bad
10124749	1	good
10124750	-1	good
10124765	-1	good
10124766	-1	good
10124780	-1	bad
10124797	1	good
10124806	1	good
10124810	-1	good
10124811	-1	good
10124837	1	good
10124845	-1	bad
10124867	-1	good
10124881	1	bad
10124899	-1	good
10125023	-1	good
10125028	1	bad
10125038	-1	good
10125040	-1	good
10125106	1	good
10125133	-1	bad
10125141	-1	good
10125144	1	good
10125152	-1	good
10125169	1	good
10125180	-1	good
10125182	1	good
10125186	1	bad
10125207	-1	good
10125208	-1	good
10125242	-1	good
10125255	-1	good
10125299	-1	good
10125311	0	good
10125329	2	good
10125346	-1	good
10125356	-1	good
10125384	1	good
10125429	1	good
10125433	-1	good
10125439	-1	good
10125454	0	bad
10125461	-1	bad
10125484	1	bad
10125486	-1	bad
10125541	-1	bad
10125571	-1	bad
10125572	1	bad
10125603	-1	bad
10125610	-1	good
10125611	1	good
10125618	-1	good
10125621	-1	bad
10125654	-1	bad
10125655	-1	bad
10125660	-1	bad
10125661	0	good
10125666	1	bad
10125672	1	bad
10125764	-1	bad
10125777	-1	good
10125781	2	good
10125792	2	bad
10125802	-1	good
10125827	-1	good
10125829	-1	good
10125902	2	bad
10125918	-1	bad
10125923	1	good
10125965	-1	bad
10125968	-1	good
10125969	1	bad
10125977	0	bad
10125984	-1	good
10125995	-1	bad
10126019	-1	good
10126020	-1	bad
10126026	-1	good
10126038	-1	bad
10126050	1	good
10126069	-1	good
10126083	0	bad
10126102	-1	bad
10126111	-1	bad
10126125	-1	good
10126142	-1	bad
10126165	-1	good
10126174	-1	good
10126178	-1	bad
10126220	-1	good
10126239	0	good
10126240	0	good
10126247	-1	bad
10126250	-1	good
10126342	-1	good
10126389	2	bad
10126441	-1	good
10126442	-1	good
10126452	1	bad
10126460	-1	good
10126488	-1	good
10126492	-1	good
10126500	-1	bad
10126505	-1	bad
10126513	-1	good
10126542	-1	good
10126555	-1	good
10126566	-1	bad
10126574	-1	good
10126588	-1	good
10126608	1	good
10126617	-1	good
10126626	-1	good
10126629	0	good
10126640	-1	bad
10126651	-1	good
10126653	-1	good
10126655	-1	good
10126684	-1	good
10126694	-1	good
10126727	-1	good
10126739	1	good
10126754	-1	good
10126768	-1	good
10126776	-1	good
10126800	-1	good
10126867	-1	good
10126930	-1	good
10126951	1	good
10126952	-1	bad
10126966	-1	good
10126980	1	bad
10126991	-1	good
10126997	1	bad
10127000	-1	good
10127020	-1	good
10127053	-1	good
10127054	-1	bad
10127064	-1	good
10127078	0	good
10127091	0	good
10127097	1	bad
10127099	1	good
10127101	-1	bad
10127140	-1	good
10127145	-1	bad
10127167	-1	bad
10127171	-1	bad
10127176	-1	good
10127184	-1	good
10127198	-1	good
10127204	-1	good
10127209	-1	good
10127222	2	good
10127243	-1	good
10127246	-1	good
10127249	-1	good
10127254	1	good
10127255	-1	good
10127281	-1	bad
10127284	0	bad
10127309	-1	good
10127326	-1	good
10127327	-1	good
10127341	1	good
10127345	-1	bad
10127350	0	good
10127373	-1	good
10127374	0	good
10127380	1	good
10127382	-1	bad
10127389	-1	bad
10127408	-1	bad
10127437	-1	good
10127456	-1	good
10127494	0	bad
10127502	-1	good
10127510	-1	good
10127514	-1	bad
10127536	-1	bad
10127567	-1	good
10127583	-1	good
10127600	-1	good
10127603	-1	good
10127615	1	bad
10127619	-1	good
10127631	-1	good
10127635	-1	good
10127639	-1	good
10127654	-1	good
10127682	-1	good
10127708	-1	good
10127724	-1	bad
10127731	1	bad
10127753	-1	good
10127765	-1	good
10127781	-1	bad
10127791	-1	good
10127816	-1	bad
10127820	-1	good
10127829	-1	good
10127840	-1	bad
10127860	-1	good
10127863	-1	good
10127885	-1	bad
10127889	-1	bad
10127913	-1	good
10127939	-1	good
10127949	-1	good
10127957	2	good
10127968	-1	bad
10127986	-1	good
10127988	0	good
10128012	-1	bad
10128062	-1	bad
10128063	-1	good
10128069	-1	good
10128074	-1	good
10128089	-1	good
10128094	-1	good
10128118	1	bad
10128137	2	good
10128152	-1	good
10128196	-1	good
10128197	1	bad
10128202	-1	good
10128235	0	good
10128254	-1	bad
10128257	0	good
10128269	-1	bad
10128294	0	bad
10128296	-1	bad
10128304	-1	good
10128322	-1	bad
10128326	-1	bad
10128347	-1	good
10128350	-1	bad
10128352	-1	bad
10128384	-1	good
10128405	2	good
10128454	-1	good
10128480	-1	good
10128490	0	good
10128491	-1	bad
10128535	1	good
10128559	-1	bad
10128572	-1	good
10128575	-1	good
10128583	0	good
10128584	-1	good
10128605	1	bad
10128619	-1	good
10128629	-1	bad
10128630	-1	good
10128709	-1	bad
10128742	-1	bad
10128801	-1	good
10128825	-1	bad
10128829	-1	good
10128868	-1	bad
10128876	0	good
10128899	-1	good
10128900	-1	good
10128924	-1	bad
10128935	-1	bad
