uid	streams-0-r_frame_rate	format-duration	format-tags-creation_time	streams-1-nb_frames	format-start_time	streams-1-duration	streams-0-nb_frames	streams-0-tags-creation_time	streams-0-duration	streams-1-tags-creation_time	streams-1-duration_ts	streams-0-codec_time_base	streams-1-bit_rate	format-size	format-bit_rate	streams-1-start_pts	streams-0-avg_frame_rate	streams-0-duration_ts	streams-1-start_time	streams-0-bit_rate	tag
10155442	30	13856000	411	648	0	13824000	416	411	13858667	411	663552	60	96000	1466581	846755	0	30	1247280	0	744517	bad
10155450	25	17810703	1047	771	-22200	17810703	445	1047	17796667	1047	785452	50	86350	1596193	716959	-979	25	10678	-22200	627257	bad
10155463	11	14208000	146	666	0	14208000	158	146	14216167	146	681984	22	96227	1546418	870730	0	11	1279455	0	767901	good
10155470	30	13456000	103	630	0	13478208	404	103	13455167	103	646954	60	127794	1494898	888762	0	30	1210965	0	757227	good
10155479	28	14315000	242	670	0	14293333	400	242	14338889	242	686080	56	96375	1436444	802762	0	28	1290500	0	699253	bad
10155492	90000	16149000	811	757	0	16149332	316	811	16146967	811	775168	39	128083	1775463	879540	0	20	1453227	0	745987	bad
10155520	30	17038000	754	795	0	16966229	499	754	17037844	754	814379	59	96146	1745093	819388	0	29	1533406	0	718517	bad
10155543	10	16640000	949	780	0	16640000	166	949	16754500	949	798720	20	96009	1763008	847600	0	10	1507905	0	741230	good
10155544	25	12876667	832	557	-21451	12819184	322	832	12876667	832	565326	50	87334	1120420	696093	-946	25	7726	-21451	604714	good
10155547	30	17064000	754	797	0	17006979	516	754	17063356	754	816335	60	95976	1831379	858593	0	30	1535702	0	757894	bad
10155561	30	17950000	811	776	-6825	17942200	538	811	17950000	811	791251	60	85737	1600835	713464	-301	30	10770	-6825	623912	good
10155569	25	16853000	1113	790	0	16853333	418	1113	16864278	1113	808960	50	96000	1794301	851742	0	25	1517785	0	750044	bad
10155586	30	17890136	354	774	-12426	17890136	536	354	17883333	354	788955	60	84610	1571627	702790	-548	30	10730	-12426	614530	good
10155618	11	16491000	1035	773	0	16490666	183	1035	16490455	1035	791552	22	128035	1823149	884433	0	11	1484141	0	750979	good
10155633	25	17328027	334	749	0	17328027	434	334	17320000	334	764166	50	63600	1485118	685648	262	25	10392	5941	618618	good
10155647	24	13483000	1036	632	0	13497667	323	1036	13457833	1036	647888	48	127995	1237177	734066	0	24	1211205	0	603525	bad
10155667	25	14916667	1257	645	0	14908889	373	1257	14916667	1257	657482	50	81196	1281930	687515	74	25	8950	1678	602453	good
10155670	30	15753333	835	682	-9728	15733401	473	835	15753333	835	693843	60	79732	1372431	696960	-429	30	9452	-9728	613205	good
10155676	20	13423000	754	627	0	13409750	268	754	13422856	754	643668	40	96039	1425556	849619	0	20	1208057	0	747235	bad
10155699	29	15915000	808	746	0	15914667	462	808	15818244	808	763904	58	128223	1716064	862614	0	29	1423642	0	735597	good
10155703	29	17024000	340	798	0	17024000	242	340	17058644	340	817152	28	96058	1817726	854194	0	14	1535278	0	751523	good
10155705	30	17024000	417	798	0	17053354	170	417	17017189	417	818561	20	127825	815962	383440	0	10	1531547	0	252930	bad
10155725	13	17058000	1510	798	0	17024000	213	1510	17090144	1510	817152	25	96317	1812606	850090	0	12	1538113	0	747425	good
10155743	30	16996000	905	795	0	16986438	510	905	16996278	905	815349	60	95850	1799056	846813	0	30	1529665	0	745855	good
10155748	90000	17024000	755	798	0	17053646	471	755	16951933	755	818575	56	127933	1758899	826550	0	28	1525674	0	698193	bad
10155768	30	14188345	802	613	-18163	14145986	426	802	14188333	802	623838	60	85030	1203611	678647	-801	30	8513	-18163	589657	good
10155787	30	17041000	504	797	0	17011729	511	504	17041256	504	816563	60	96257	1804843	847294	0	30	1533713	0	746112	good
10155796	30	17037000	819	792	0	16896000	509	819	17041300	819	811008	60	96340	1814214	851893	0	30	1533717	0	751024	good
10155802	25	17996667	1133	778	-11927	17983515	450	1133	17996667	1133	793073	50	86744	1588247	706018	-526	25	10798	-11927	615561	bad
10155813	20	17024000	814	798	0	17024000	339	814	17013844	814	817152	40	96224	1801154	846406	0	20	1531246	0	745543	bad
10155824	30	16875000	607	791	0	16886437	506	607	16835022	607	810549	60	255821	2126296	1008021	0	30	1515152	0	749166	good
10155855	24	17024000	233	798	0	17036917	406	233	16961022	233	817772	48	128074	1559697	732940	0	24	1526492	0	603852	good
10155858	30	12907000	800	605	0	12906646	385	800	12815011	800	619519	60	256011	1619135	1003570	0	30	1153351	0	748153	bad
10155878	25	17144240	1508	740	0	17144240	428	1508	17116667	1508	756061	50	86865	1511116	705130	1373	25	10270	31134	615629	good
10155892	25	13163000	801	617	0	13162667	328	801	13149833	801	631808	50	96282	1404146	853389	0	25	1183485	0	751286	good
10155899	30	13309000	818	622	0	13269333	399	818	13341700	818	636928	60	96470	1421871	854682	0	30	1200753	0	750081	good
10155907	17	17024000	801	798	0	17024833	283	801	17002256	801	817192	33	128114	1172962	551203	0	17	1530203	0	420875	bad
10155913	30	17885011	715	773	-13855	17842268	537	715	17885000	715	786844	60	81165	1528714	683796	-611	30	10731	-13855	598841	good
10155924	25	15565351	805	674	-15215	15565351	389	805	15558333	805	686432	50	84919	1370011	704133	-671	25	9335	-15215	615535	good
10155933	30	13070000	801	609	0	12992000	393	801	13070433	801	623616	60	96411	1409083	862483	0	30	1176339	0	759926	good
10155943	17	14379000	1147	674	0	14408312	238	1147	14307389	1147	691599	33	127989	983112	546970	0	17	1287665	0	417889	bad
10155944	11	13058000	801	610	0	13013333	145	801	13065900	801	624640	22	128082	1439670	882015	0	11	1175931	0	747041	bad
10155972	25	17921088	1116	774	0	17921088	448	1116	17916667	1116	790320	50	87241	1604099	716072	816	25	10750	18503	625345	good
10155973	30	13962000	808	651	0	13922729	419	808	13961911	808	668291	60	95760	1508862	864553	0	30	1256572	0	762798	bad
10155986	25	13796667	1409	597	-6327	13786327	345	1409	13796667	1409	607977	50	86591	1249076	724276	-279	25	8278	-6327	633673	good
10155997	30	16640000	655	780	0	16649479	499	655	16628889	655	799175	60	96289	1781876	856671	0	30	1496600	0	755630	bad
10156027	60	13931000	1115	653	0	13930667	276	1115	13843667	1115	668672	40	128157	1103441	633660	0	20	1245930	0	505525	good
10156031	30	13888345	803	600	-9070	13830023	417	803	13888333	803	609904	60	86214	1237337	712734	-400	30	8333	-9070	622550	good
10156034	25	17898345	817	775	-4240	17898345	448	817	17898333	817	789317	50	85144	1600760	715489	-187	25	10739	-4240	626402	good
10156042	25	17115011	1244	739	0	17101270	428	1244	17115000	1244	754166	50	80917	1513779	707579	502	25	10269	11383	622999	good
10156101	25	12733333	806	552	-3696	12697619	353	806	12733333	806	559965	55	86913	1112073	698684	-163	28	7640	-3696	607455	good
10156107	30	17024000	809	798	0	17041771	509	809	16952800	809	818005	60	127968	1872050	879722	0	30	1525752	0	751425	bad
10156114	10	12565000	1207	589	0	12571146	125	1207	12505833	1207	603415	20	128233	607236	386620	0	10	1125525	0	256824	bad
10156124	25	13116667	27	569	-9229	13040385	328	27	13116667	27	575081	50	83487	1158000	706276	-407	25	7870	-9229	618519	good
10156148	17	16325000	1505	763	0	16277332	271	1505	16327289	1505	781312	33	156000	1851915	907523	0	17	1469456	0	746136	bad
10156155	30	15659000	813	734	0	15664854	473	813	15641300	813	751913	60	128095	1737954	887900	0	30	1407717	0	754875	good
10156167	30	17024000	606	798	0	17042583	517	606	17021244	606	818044	61	127904	1902118	893852	0	30	1531912	0	762584	good
10156171	30	17451678	331	754	0	17442245	524	331	17451667	331	769203	60	75486	1529103	700954	179	30	10471	4059	621701	good
10156174	30	17024000	809	798	0	17033917	508	809	16975600	809	817628	60	128133	1870951	879206	0	30	1527804	0	749823	good
10156175	30	17951678	812	776	-20431	17882154	539	812	17951667	812	788603	60	90295	1591706	709329	-901	30	10771	-20431	615200	good
10156178	30	13367000	1044	623	0	13354729	401	1044	13366611	1044	641027	60	96025	1423286	851820	0	30	1202995	0	749430	good
10156195	30	17024000	902	798	0	17038750	498	902	16957656	902	817860	59	128029	1845718	867348	0	29	1526189	0	738649	good
10156214	30	13184000	200	618	0	13229375	394	200	13122778	200	635010	60	127714	1461795	887011	0	30	1181050	0	758824	good
10156220	30	13568000	1121	636	0	13568000	133	1121	13564144	1121	651264	20	128112	1483413	874653	0	10	1220773	0	740132	bad
10156225	30	17024000	913	798	0	17023937	502	913	16933611	913	817149	59	96238	1791757	841991	0	30	1524025	0	744622	good
10156231	10	12970000	1120	608	0	12970458	119	1120	12881022	1120	622582	18	96001	1297477	800294	0	9	1159292	0	692075	bad
10156262	30	17024000	816	798	0	17024000	509	816	17027744	816	817152	60	128000	1883126	884927	0	30	1532497	0	751428	bad
10156276	30	17063000	814	782	0	17005854	510	814	17062389	814	816281	60	94175	1816605	851716	0	30	1535615	0	752753	good
10156281	25	15555011	1120	672	-10726	15500181	389	1120	15555000	1120	683558	50	86627	1372074	705662	-473	25	9333	-10726	615243	bad
10156326	30	17818345	828	770	-17982	17722063	533	828	17818333	828	781543	60	88902	1521090	682932	-793	30	10691	-17982	590209	good
10156359	27	17088000	821	267	0	17088000	155	821	17017489	821	273408	18	96000	713256	333921	0	9	1531574	0	237452	bad
10156375	30	12987000	813	608	0	12980313	389	813	12986889	813	623055	60	255829	1638821	1009514	0	30	1168820	0	748955	good
10156381	30	17024000	814	798	0	17024000	510	814	17022611	814	817152	60	256037	2135801	1003665	0	30	1532035	0	743110	good
10156383	27	17064000	814	794	0	16938667	463	814	17088067	814	813056	54	96317	1675813	785660	0	27	1537926	0	683956	good
10156393	28	17024000	823	798	0	17057437	473	823	17003200	823	818757	56	127884	1764709	829280	0	28	1530288	0	698553	bad
10156413	30	14357000	628	673	0	14357333	430	628	14348522	628	689152	60	256011	1811393	1009343	0	30	1291367	0	749054	bad
10156427	30	17650000	827	763	-3175	17643991	529	827	17650000	827	778100	60	62645	1531497	694162	-140	30	10590	-3175	627744	good
10156432	20	16021000	724	751	0	16048604	311	724	15578522	724	770333	40	127967	1244204	621286	0	20	1402067	0	503510	good
10156434	24	13216000	826	615	0	13233187	315	826	13216178	826	635193	48	95284	1402093	848724	0	24	1189456	0	746683	good
10156436	10	14206000	816	664	0	14204771	142	816	14205444	816	681829	20	127702	683534	384926	0	10	1278490	0	254617	bad
10156459	14	12864000	823	603	0	12893625	182	823	12763767	823	618894	29	127781	783431	487208	0	14	1148739	0	359015	good
10156464	30	15275000	820	716	0	15305000	458	820	15254400	820	734640	60	127911	1699983	890334	0	30	1372896	0	759758	good
10156495	25	15578277	813	674	-2313	15578277	389	813	15558333	813	687002	50	86746	1396412	717107	-102	25	9335	-2313	627272	bad
10156538	25	17875011	453	774	-9615	17869751	447	453	17875000	453	788056	50	85602	1572500	703775	-424	25	10725	-9615	614298	good
10156548	30	12587000	831	591	0	12608000	380	831	12706056	831	605184	60	256000	1602995	1018825	0	30	1143545	0	750130	bad
10156557	28	13841000	819	648	0	13824000	385	819	13863778	819	663552	56	96351	1374582	794498	0	28	1247740	0	690805	bad
10156580	15	17024000	839	798	0	17062771	255	839	16994444	839	819013	30	127789	1083781	509295	0	15	1529500	0	379204	good
10156582	30	13655000	818	637	0	13634583	409	818	13655178	818	654460	60	95681	1457506	853903	0	30	1228966	0	752017	good
10156584	30	14475000	1337	675	0	14400000	431	1337	14489089	1337	691200	59	96399	1535279	848513	0	30	1304018	0	745841	good
10156597	30	17024000	118	798	0	17042021	509	118	16952978	118	818017	60	127953	1872068	879731	0	30	1525768	0	751390	good
10156602	25	17923356	110	774	0	17923356	448	110	17916667	110	790420	50	86093	1591287	710262	916	25	10750	20771	620775	good
10156609	30	13655011	708	591	-19819	13633515	410	708	13655000	708	601238	60	85053	1231047	721227	-874	30	8193	-19819	632025	good
10156645	30	12953152	512	560	0	12953152	388	512	12946667	512	571234	60	82919	1170854	723131	866	30	7768	19637	636457	good
10156646	30	17818277	720	769	0	17818277	523	720	17810000	720	785786	59	84501	1646897	739419	1402	29	10686	31791	651530	good
10156653	25	14956667	1624	647	0	14956032	374	1624	14956667	1624	659561	50	62231	1236425	661337	105	25	8974	2381	595293	good
10156677	25	17024000	948	798	0	17024000	422	948	16944756	948	817152	50	128107	1615548	759186	0	25	1525028	0	627938	bad
10156687	25	13156667	313	569	-3265	13092789	329	313	13156667	313	577392	50	88896	1218946	741188	-144	25	7894	-3265	648263	good
10156702	30	12811678	838	555	-11678	12805737	384	838	12811667	838	564733	60	88931	1141793	712970	-515	30	7687	-11678	619749	good
10156703	25	16983000	46	796	0	16981333	423	46	17015889	46	815104	50	128000	1880828	885981	0	25	1531430	0	751192	good
10156710	30	17864036	114	772	0	17864036	535	114	17850000	114	787804	60	62603	1499737	671622	348	30	10710	7891	605779	good
10156717	25	13239683	831	574	-18912	13239683	331	831	13236667	831	583870	50	79389	1164562	703679	-834	25	7942	-18912	620259	good
10156721	15	17024000	824	798	0	17023937	247	824	16606233	824	817149	30	96235	1785722	839155	0	15	1494561	0	744848	bad
10156732	19	17104000	827	796	0	16981333	325	827	17105156	827	815104	38	96371	1242918	581346	0	19	1539464	0	480516	good
10156746	25	17024000	821	798	0	17064542	424	821	16981511	821	819098	50	127760	1611797	757423	0	25	1528336	0	627717	good
10156774	25	13116667	1232	569	-8277	13087778	328	1232	13116667	1232	577171	50	81403	1204889	734875	-365	25	7870	-8277	649217	good
10156782	25	17315011	823	747	-5306	17274694	433	823	17315000	823	761814	50	79810	1509924	697625	-234	25	10389	-5306	614230	good
10156785	60	13931000	823	653	0	13930667	278	823	13960278	823	668672	40	96060	1483275	851783	0	20	1256425	0	747941	good
10156789	17	17024000	240	798	0	17024000	283	240	17003978	240	817152	33	128163	1174322	551843	0	17	1530358	0	421437	good
10156796	24	15361678	1019	664	-6077	15295873	369	1019	15361667	1019	674548	48	62565	1317903	686332	-268	24	9217	-6077	620180	good
10156816	30	17186667	830	743	-998	17135329	516	830	17186667	830	755668	60	86195	1531360	712813	-44	30	10312	-998	622756	good
10156822	30	17053333	826	738	-4263	17015964	512	826	17053333	826	750404	60	91767	1487222	697680	-188	30	10232	-4263	601925	bad
10156828	30	13056000	823	612	0	13098729	383	823	12736889	823	628739	60	127783	1426307	873962	0	30	1146320	0	757388	bad
10156838	30	17036000	140	792	0	16906396	511	140	17035744	140	811507	60	96283	1825407	857199	0	30	1533217	0	756523	good
10156853	30	15188000	833	711	0	15192667	456	833	15187956	833	729248	60	95844	1598386	841920	0	30	1366916	0	740286	good
10156857	19	17056000	357	796	0	16981333	324	357	17092967	357	815104	38	96330	1240587	581888	0	19	1538367	0	479809	good
10156860	25	12476667	606	540	-17075	12405578	312	606	12476667	606	547086	50	83994	1080351	692717	-753	25	7486	-17075	604617	good
10156893	24	18010000	939	777	0	17989365	433	939	18010000	939	793331	48	62616	1473782	654650	755	24	10806	17120	588616	bad
10156897	10	17024000	1147	798	0	17024000	166	1147	17108711	1147	817152	19	96000	1807741	849502	0	10	1539784	0	744655	bad
10156903	30	17003000	606	798	0	17024000	512	606	17066244	606	817152	60	256008	2157144	1014947	0	30	1535962	0	750983	good
10156921	30	15886667	824	686	-14354	15857642	477	824	15886667	824	699322	60	85417	1407159	708598	-633	30	9532	-14354	619356	bad
10156934	30	17951678	514	777	-7143	17941882	539	514	17951667	514	791237	60	82708	1618374	721213	-315	30	10771	-7143	634591	good
10156937	25	17046000	832	796	0	16983896	425	832	17045856	832	815227	50	255993	2139871	1004280	0	25	1534127	0	744986	good
10156951	30	16149000	940	757	0	16191813	486	940	15975044	940	777207	61	127750	1795743	889587	0	30	1437754	0	766347	good
10156962	30	13525000	829	630	0	13468042	409	829	13524733	829	646466	60	95800	1445250	854861	0	30	1217226	0	753080	good
10156969	25	14116667	855	611	-22880	14048413	353	855	14116667	855	619535	50	84952	1275541	722856	-1009	25	8470	-22880	633886	good
10156984	25	17146667	1643	741	-7052	17106032	429	1643	17146667	1643	754376	50	63934	1468351	685078	-311	25	10288	-7052	617438	good
10157001	25	16352267	304	707	0	16352267	409	304	16346667	304	721135	50	62510	1395152	682548	239	25	9808	5420	616486	bad
10157039	25	17115011	254	740	-3583	17086304	428	254	17115000	254	753506	50	80603	1533932	716999	-158	25	10269	-3583	632628	bad
10157048	25	13515510	853	585	0	13515510	343	853	13486667	853	596034	51	87815	1227029	726293	66	25	8092	1497	635746	good
10157069	25	17986667	839	777	-3537	17968707	450	839	17986667	839	792420	50	63536	1495064	664965	-156	25	10792	-3537	597797	good
10157102	25	16107000	848	755	0	16106667	184	848	15358011	848	773120	24	128065	844601	419495	0	12	1382221	0	300407	bad
10157123	25	18026667	1212	778	0	17997029	451	1212	18026667	1212	793669	50	62810	1509088	669713	69	25	10816	1565	603336	bad
10157135	600	13523333	836	585	-8299	13459252	403	836	13523333	836	593553	60	89371	1177947	696838	-366	30	8114	-8299	603337	good
10157167	20	14208000	843	222	0	14208000	268	843	13719500	843	227328	39	128000	1076336	606045	0	20	1234755	0	489865	good
10157174	30	17024000	847	798	0	17024125	500	847	16898567	847	817158	59	96230	1747477	821182	0	30	1520871	0	725211	good
10157196	25	15875011	1123	685	-6304	15829683	397	1123	15875000	1123	698089	50	85241	1400761	705894	-278	25	9525	-6304	616999	good
10157204	19	14372000	833	672	0	14336000	273	833	14395389	833	688128	38	96415	1040134	578978	0	19	1295585	0	475940	good
10157214	30	17785011	850	769	-2812	17714014	534	850	17785000	850	781188	60	86791	1543479	694283	-124	30	10671	-2812	603633	good
10157224	25	17061000	839	796	0	16981333	426	839	17074433	839	815104	50	96000	1819858	853341	0	25	1536699	0	752125	good
10157246	25	17024000	245	798	0	17024000	424	245	16958689	245	817152	50	128127	1614337	758617	0	25	1526282	0	629731	good
10157251	30	17024000	835	798	0	17049542	509	835	16951744	835	818378	60	127956	1872101	879746	0	30	1525657	0	751551	bad
10157270	30	17518345	732	757	-12789	17471837	526	732	17518333	732	770508	60	87753	1557428	711221	-564	30	10511	-12789	619648	bad
10157275	25	17931383	1250	775	0	17931383	448	1250	17916667	1250	790774	50	84649	1603922	715582	246	25	10750	5578	627754	good
10157287	30	17067000	356	794	0	16990375	512	356	17066533	356	815538	60	96067	1808437	847688	0	30	1535988	0	746944	bad
10157304	30	17918345	843	775	-20454	17835692	538	843	17918333	843	786554	60	84478	1589849	709819	-902	30	10751	-20454	621479	bad
